date,pred_ret_1d,pred_direction,actual_ret_1d,correct,strategy_pnl,cumulative_pnl,cumulative_buy_hold
2025-12-24,-0.004793,-1,-0.000064,1,0.000064,0.000064,-0.000064
2025-12-26,-0.001477,-1,-0.004852,1,0.004852,0.004916,-0.004916
2025-12-29,0.001106,1,-0.002322,0,-0.002322,0.002594,-0.007239
2025-12-30,-0.000019,-1,-0.008300,1,0.008300,0.010894,-0.015539
2025-12-31,0.004799,1,-0.001939,0,-0.001939,0.008955,-0.017478
2026-01-02,0.006818,1,0.007912,1,0.007912,0.016867,-0.009566
2026-01-05,0.004969,1,0.008748,1,0.008748,0.025615,-0.000818
2026-01-06,0.004083,1,0.000962,1,0.000962,0.026577,0.000144
2026-01-07,0.000393,1,-0.005705,0,-0.005705,0.020872,-0.005561
2026-01-08,0.000046,1,0.009911,1,0.009911,0.030783,0.004350
2026-01-09,-0.003765,-1,0.000829,0,-0.000829,0.029953,0.005179
2026-01-12,-0.006635,-1,-0.001484,1,0.001484,0.031437,0.003695
2026-01-13,-0.003374,-1,-0.010740,1,0.010740,0.042178,-0.007045
2026-01-14,-0.005199,-1,0.003593,0,-0.003593,0.038585,-0.003452
2026-01-15,-0.005424,-1,-0.000837,1,0.000837,0.039421,-0.004288
2026-01-16,-0.007680,-1,-0.021476,1,0.021476,0.060897,-0.025765
2026-01-20,-0.006096,-1,0.013428,0,-0.013428,0.047470,-0.012337
2026-01-21,-0.006621,-1,0.007243,0,-0.007243,0.040226,-0.005094
2026-01-22,-0.008412,-1,0.003152,0,-0.003152,0.037074,-0.001941
2026-01-23,-0.009260,-1,0.004390,0,-0.004390,0.032684,0.002449
2026-01-26,-0.013585,-1,0.009024,0,-0.009024,0.023659,0.011474
2026-01-27,-0.016174,-1,0.003306,0,-0.003306,0.020353,0.014780
2026-01-28,-0.015666,-1,-0.006003,1,0.006003,0.026356,0.008776
2026-01-29,-0.012846,-1,-0.012084,1,0.012084,0.038440,-0.003307
2026-01-30,0.004717,1,0.006843,1,0.006843,0.045283,0.003536
2026-02-02,0.007027,1,-0.015483,0,-0.015483,0.029800,-0.011947
2026-02-03,0.009601,1,-0.017623,0,-0.017623,0.012176,-0.029571
2026-02-04,0.010333,1,-0.014500,0,-0.014500,-0.002324,-0.044071
2026-02-05,0.010243,1,0.020918,1,0.020918,0.018594,-0.023153
2026-02-06,0.006981,1,0.007631,1,0.007631,0.026225,-0.015522
2026-02-09,0.005917,1,-0.004650,0,-0.004650,0.021575,-0.020172
2026-02-10,0.016131,1,0.002678,1,0.002678,0.024253,-0.017494
2026-02-11,0.015972,1,-0.020549,0,-0.020549,0.003705,-0.038042
2026-02-12,0.018158,1,0.002129,1,0.002129,0.005833,-0.035914
2026-02-13,0.015348,1,-0.001031,0,-0.001031,0.004803,-0.036944
2026-02-17,0.017813,1,0.007439,1,0.007439,0.012242,-0.029505
2026-02-18,0.010527,1,-0.003837,0,-0.003837,0.008405,-0.033342
2026-02-19,0.014014,1,0.008810,1,0.008810,0.017215,-0.024532
2026-02-20,0.012667,1,-0.012229,0,-0.012229,0.004986,-0.036761
2026-02-23,0.010886,1,0.010684,1,0.010684,0.015670,-0.026077
2026-02-24,0.013559,1,0.014389,1,0.014389,0.030059,-0.011688
2026-02-25,0.006683,1,-0.012138,0,-0.012138,0.017921,-0.023826
2026-02-26,0.006776,1,-0.003206,0,-0.003206,0.014715,-0.027032
