date,pred_ret_1d,pred_direction,actual_ret_1d,correct,strategy_pnl,cumulative_pnl,cumulative_buy_hold
2025-12-24,-0.005043,-1,-0.000064,1,0.000064,0.000064,-0.000064
2025-12-26,-0.004459,-1,-0.004852,1,0.004852,0.004916,-0.004916
2025-12-29,-0.000984,-1,-0.002322,1,0.002322,0.007239,-0.007239
2025-12-30,0.005059,1,-0.008300,0,-0.008300,-0.001061,-0.015539
2025-12-31,0.008167,1,-0.001939,0,-0.001939,-0.003000,-0.017478
2026-01-02,0.010061,1,0.007912,1,0.007912,0.004911,-0.009566
2026-01-05,0.002153,1,0.008748,1,0.008748,0.013659,-0.000818
2026-01-06,-0.005940,-1,0.000962,0,-0.000962,0.012697,0.000144
2026-01-07,-0.009767,-1,-0.005705,1,0.005705,0.018403,-0.005561
2026-01-08,0.003622,1,0.009911,1,0.009911,0.028313,0.004350
2026-01-09,-0.005645,-1,0.000829,0,-0.000829,0.027484,0.005179
2026-01-12,-0.006906,-1,-0.001484,1,0.001484,0.028968,0.003695
2026-01-13,-0.002003,-1,-0.010740,1,0.010740,0.039708,-0.007045
2026-01-14,-0.000587,-1,0.003593,0,-0.003593,0.036115,-0.003452
2026-01-15,-0.001454,-1,-0.000837,1,0.000837,0.036952,-0.004288
2026-01-16,0.002161,1,-0.021476,0,-0.021476,0.015476,-0.025765
2026-01-20,-0.000636,-1,0.013428,0,-0.013428,0.002048,-0.012337
2026-01-21,0.003975,1,0.007243,1,0.007243,0.009291,-0.005094
2026-01-22,-0.011153,-1,0.003152,0,-0.003152,0.006139,-0.001941
2026-01-23,-0.008071,-1,0.004390,0,-0.004390,0.001748,0.002449
2026-01-26,-0.012847,-1,0.009024,0,-0.009024,-0.007276,0.011474
2026-01-27,-0.005713,-1,0.003306,0,-0.003306,-0.010582,0.014780
2026-01-28,-0.003044,-1,-0.006003,1,0.006003,-0.004579,0.008776
2026-01-29,-0.000503,-1,-0.012084,1,0.012084,0.007505,-0.003307
2026-01-30,-0.000891,-1,0.006843,0,-0.006843,0.000662,0.003536
2026-02-02,0.001194,1,-0.015483,0,-0.015483,-0.014822,-0.011947
2026-02-03,-0.007158,-1,-0.017623,1,0.017623,0.002802,-0.029571
2026-02-04,-0.003505,-1,-0.014500,1,0.014500,0.017302,-0.044071
2026-02-05,-0.003944,-1,0.020918,0,-0.020918,-0.003616,-0.023153
2026-02-06,-0.009586,-1,0.007631,0,-0.007631,-0.011247,-0.015522
2026-02-09,-0.014459,-1,-0.004650,1,0.004650,-0.006597,-0.020172
2026-02-10,-0.009277,-1,0.002678,0,-0.002678,-0.009275,-0.017494
2026-02-11,-0.014704,-1,-0.020549,1,0.020549,0.011273,-0.038042
2026-02-12,-0.002999,-1,0.002129,0,-0.002129,0.009145,-0.035914
2026-02-13,-0.007420,-1,-0.001031,1,0.001031,0.010175,-0.036944
2026-02-17,0.008491,1,0.007439,1,0.007439,0.017615,-0.029505
2026-02-18,0.009168,1,-0.003837,0,-0.003837,0.013778,-0.033342
2026-02-19,0.019967,1,0.008810,1,0.008810,0.022588,-0.024532
2026-02-20,0.004862,1,-0.012229,0,-0.012229,0.010358,-0.036761
2026-02-23,0.006036,1,0.010684,1,0.010684,0.021042,-0.026077
2026-02-24,0.004500,1,0.014389,1,0.014389,0.035431,-0.011688
2026-02-25,0.009490,1,-0.012138,0,-0.012138,0.023294,-0.023826
2026-02-26,0.008251,1,-0.003206,0,-0.003206,0.020088,-0.027032
2026-02-27,0.020613,1,0.001316,1,0.001316,0.021404,-0.025715
2026-03-02,0.008524,1,-0.010763,0,-0.010763,0.010641,-0.036479
2026-03-03,-0.005007,-1,0.015128,0,-0.015128,-0.004487,-0.021350
2026-03-04,-0.003169,-1,-0.003017,1,0.003017,-0.001470,-0.024368
2026-03-05,0.005872,1,-0.015158,0,-0.015158,-0.016627,-0.039525
2026-03-06,0.008921,1,0.013267,1,0.013267,-0.003360,-0.026258
2026-03-09,0.010851,1,0.000016,1,0.000016,-0.003344,-0.026242
2026-03-10,0.013370,1,-0.000132,0,-0.000132,-0.003475,-0.026373
2026-03-11,0.004206,1,-0.017312,0,-0.017312,-0.020788,-0.043686
2026-03-12,0.000036,1,-0.005945,0,-0.005945,-0.026733,-0.049630
2026-03-13,-0.004114,-1,0.011155,0,-0.011155,-0.037888,-0.038475
2026-03-16,0.005864,1,0.004868,1,0.004868,-0.033019,-0.033607
2026-03-17,-0.002152,-1,-0.014038,1,0.014038,-0.018981,-0.047645
2026-03-18,-0.003010,-1,-0.003165,1,0.003165,-0.015816,-0.050810
2026-03-19,-0.009335,-1,-0.018655,1,0.018655,0.002839,-0.069465
2026-03-20,0.001742,1,0.011414,1,0.011414,0.014252,-0.058051
2026-03-23,0.002955,1,-0.006860,0,-0.006860,0.007392,-0.064911
2026-03-24,0.008792,1,0.006554,1,0.006554,0.013946,-0.058357
2026-03-25,-0.001248,-1,-0.024157,1,0.024157,0.038103,-0.082515
2026-03-26,0.014098,1,-0.019730,0,-0.019730,0.018373,-0.102245
2026-03-27,0.003186,1,-0.007673,0,-0.007673,0.010701,-0.109917
2026-03-30,0.011465,1,0.033293,1,0.033293,0.043994,-0.076624
2026-03-31,0.008746,1,0.012277,1,0.012277,0.056272,-0.064346
2026-04-01,0.008148,1,0.001146,1,0.001146,0.057418,-0.063200
2026-04-02,-0.006161,-1,0.005999,0,-0.005999,0.051418,-0.057201
2026-04-06,-0.007011,-1,0.000153,0,-0.000153,0.051265,-0.057048
2026-04-07,-0.010696,-1,0.029299,0,-0.029299,0.021967,-0.027750
2026-04-08,-0.002689,-1,0.006742,0,-0.006742,0.015225,-0.021008
2026-04-09,0.007822,1,0.001441,1,0.001441,0.016666,-0.019567
2026-04-10,-0.000101,-1,0.010289,0,-0.010289,0.006377,-0.009277
2026-04-13,0.002034,1,0.017994,1,0.017994,0.024371,0.008717
2026-04-14,-0.001867,-1,0.013902,0,-0.013902,0.010468,0.022619
2026-04-15,-0.002534,-1,0.004805,0,-0.004805,0.005664,0.027424
2026-04-16,-0.005474,-1,0.012999,0,-0.012999,-0.007336,0.040423
2026-04-17,-0.004935,-1,-0.003180,1,0.003180,-0.004156,0.037244
2026-04-20,-0.008408,-1,-0.003811,1,0.003811,-0.000345,0.033433
2026-04-21,-0.004157,-1,0.016592,0,-0.016592,-0.016937,0.050025
2026-04-22,0.000801,1,-0.005649,0,-0.005649,-0.022586,0.044376
