date,pred_ret_1d,pred_direction,actual_ret_1d,correct,strategy_pnl,cumulative_pnl,cumulative_buy_hold
2026-03-11,0.000203,1,-0.017312,0,-0.017312,-0.095596,0.002880
2026-03-12,0.006146,1,-0.005945,0,-0.005945,-0.101541,-0.003065
2026-03-13,0.007544,1,0.011155,1,0.011155,-0.090386,0.008090
2026-03-16,0.008486,1,0.004868,1,0.004868,-0.085518,0.012958
2026-03-17,0.004803,1,-0.014038,0,-0.014038,-0.099555,-0.001080
2026-03-18,0.002855,1,-0.003165,0,-0.003165,-0.102721,-0.004245
2026-03-19,0.000356,1,-0.018655,0,-0.018655,-0.121375,-0.022900
2026-03-20,-0.006829,-1,0.011414,0,-0.011414,-0.132789,-0.011486
2026-03-23,-0.007084,-1,-0.006860,1,0.006860,-0.125929,-0.018346
2026-03-24,0.005519,1,0.006554,1,0.006554,-0.119375,-0.011792
2026-03-25,0.007398,1,-0.024157,0,-0.024157,-0.143532,-0.035949
2026-03-26,0.015418,1,-0.019730,0,-0.019730,-0.163262,-0.055680
2026-03-27,0.016032,1,-0.007673,0,-0.007673,-0.170935,-0.063352
2026-03-30,0.022012,1,0.033293,1,0.033293,-0.137641,-0.030059
2026-03-31,0.007977,1,0.012277,1,0.012277,-0.125364,-0.017781
2026-04-01,0.005914,1,0.001146,1,0.001146,-0.124218,-0.016635
2026-04-02,0.007959,1,0.005999,1,0.005999,-0.118218,-0.010636
2026-04-06,0.005334,1,0.000153,1,0.000153,-0.118065,-0.010483
2026-04-07,0.005723,1,0.029299,1,0.029299,-0.088767,0.018816
2026-04-08,0.006763,1,0.006742,1,0.006742,-0.082025,0.025558
2026-04-09,0.010973,1,0.001441,1,0.001441,-0.080584,0.026999
2026-04-10,0.008551,1,0.010289,1,0.010289,-0.070294,0.037288
2026-04-13,0.004953,1,0.017994,1,0.017994,-0.052300,0.055282
2026-04-14,0.004651,1,0.013902,1,0.013902,-0.038398,0.069185
2026-04-15,-0.001022,-1,0.004805,0,-0.004805,-0.043203,0.073989
2026-04-16,0.000769,1,0.012999,1,0.012999,-0.030203,0.086989
2026-04-17,0.000180,1,-0.003180,0,-0.003180,-0.033383,0.083809
2026-04-20,0.001464,1,-0.003811,0,-0.003811,-0.037194,0.079998
2026-04-21,0.004783,1,0.016592,1,0.016592,-0.020602,0.096590
2026-04-22,0.004585,1,-0.005649,0,-0.005649,-0.026250,0.090942
