date,pred_ret_1d,pred_direction,actual_ret_1d,correct,strategy_pnl,cumulative_pnl,cumulative_buy_hold
2025-11-24,-0.003743,-1,0.006145,0,-0.006145,0.035140,0.018047
2025-11-25,-0.005106,-1,0.008797,0,-0.008797,0.026343,0.026844
2025-11-26,-0.004550,-1,0.008074,0,-0.008074,0.018269,0.034918
2025-11-28,-0.003745,-1,-0.003365,1,0.003365,0.021633,0.031554
2025-12-01,-0.004394,-1,0.007796,0,-0.007796,0.013838,0.039349
2025-12-02,-0.002864,-1,0.002441,0,-0.002441,0.011397,0.041790
2025-12-03,-0.003317,-1,-0.000931,1,0.000931,0.012328,0.040859
2025-12-04,-0.005194,-1,0.004069,0,-0.004069,0.008258,0.044929
2025-12-05,0.001371,1,-0.001920,0,-0.001920,0.006338,0.043008
2025-12-08,-0.000377,-1,0.001233,0,-0.001233,0.005105,0.044241
2025-12-09,-0.000750,-1,0.004087,0,-0.004087,0.001018,0.048328
2025-12-10,-0.000436,-1,-0.003240,1,0.003240,0.004258,0.045088
2025-12-11,-0.000898,-1,-0.019303,1,0.019303,0.023561,0.025785
2025-12-12,0.000459,1,-0.005032,0,-0.005032,0.018529,0.020753
2025-12-15,0.003052,1,0.001980,1,0.001980,0.020509,0.022733
2025-12-16,0.004203,1,-0.018711,0,-0.018711,0.001798,0.004022
2025-12-17,0.003370,1,0.014386,1,0.014386,0.016184,0.018408
2025-12-18,0.007033,1,0.012951,1,0.012951,0.029135,0.031359
2025-12-19,0.009227,1,0.004782,1,0.004782,0.033917,0.036141
2025-12-22,0.005595,1,0.004672,1,0.004672,0.038590,0.040814
2025-12-23,0.004001,1,0.002921,1,0.002921,0.041511,0.043735
2025-12-24,0.007026,1,-0.000064,0,-0.000064,0.041447,0.043671
2025-12-26,-0.001424,-1,-0.004852,1,0.004852,0.046299,0.038818
2025-12-29,0.000477,1,-0.002322,0,-0.002322,0.043977,0.036496
2025-12-30,0.001396,1,-0.008300,0,-0.008300,0.035677,0.028196
2025-12-31,-0.000239,-1,-0.001939,1,0.001939,0.037616,0.026257
2026-01-02,-0.003766,-1,0.007912,0,-0.007912,0.029705,0.034169
2026-01-05,0.000368,1,0.008748,1,0.008748,0.038453,0.042917
2026-01-06,0.000120,1,0.000962,1,0.000962,0.039415,0.043879
2026-01-07,0.003849,1,-0.005705,0,-0.005705,0.033710,0.038174
2026-01-08,0.000122,1,0.009911,1,0.009911,0.043621,0.048085
2026-01-09,0.003204,1,0.000829,1,0.000829,0.044450,0.048914
2026-01-12,0.000693,1,-0.001484,0,-0.001484,0.042966,0.047430
2026-01-13,-0.000124,-1,-0.010740,1,0.010740,0.053706,0.036690
2026-01-14,0.002220,1,0.003593,1,0.003593,0.057299,0.040283
2026-01-15,0.004486,1,-0.000837,0,-0.000837,0.056463,0.039446
2026-01-16,0.004016,1,-0.021476,0,-0.021476,0.034987,0.017970
2026-01-20,0.005502,1,0.013428,1,0.013428,0.048414,0.031398
2026-01-21,0.004500,1,0.007243,1,0.007243,0.055658,0.038641
2026-01-22,0.003432,1,0.003152,1,0.003152,0.058810,0.041794
2026-01-23,0.002012,1,0.004390,1,0.004390,0.063200,0.046184
2026-01-26,0.005926,1,0.009024,1,0.009024,0.072225,0.055209
2026-01-27,0.004599,1,0.003306,1,0.003306,0.075531,0.058515
2026-01-28,0.002487,1,-0.006003,0,-0.006003,0.069528,0.052511
2026-01-29,0.011528,1,-0.012084,0,-0.012084,0.057444,0.040428
2026-01-30,0.007569,1,0.006843,1,0.006843,0.064287,0.047271
2026-02-02,0.008365,1,-0.015483,0,-0.015483,0.048804,0.031788
2026-02-03,0.004994,1,-0.017623,0,-0.017623,0.031180,0.014164
2026-02-04,0.005491,1,-0.014500,0,-0.014500,0.016680,-0.000336
2026-02-05,0.000977,1,0.020918,1,0.020918,0.037598,0.020582
2026-02-06,-0.000891,-1,0.007631,0,-0.007631,0.029967,0.028213
2026-02-09,0.002629,1,-0.004650,0,-0.004650,0.025317,0.023563
2026-02-10,-0.004127,-1,0.002678,0,-0.002678,0.022638,0.026241
2026-02-11,-0.011715,-1,-0.020549,1,0.020549,0.043187,0.005693
2026-02-12,-0.005479,-1,0.002129,0,-0.002129,0.041058,0.007821
2026-02-13,-0.005862,-1,-0.001031,1,0.001031,0.042089,0.006791
2026-02-17,-0.004194,-1,0.007439,0,-0.007439,0.034649,0.014230
2026-02-18,-0.007214,-1,-0.003837,1,0.003837,0.038487,0.010393
2026-02-19,-0.002298,-1,0.008810,0,-0.008810,0.029677,0.019203
2026-02-20,-0.001922,-1,-0.012229,1,0.012229,0.041906,0.006974
2026-02-23,-0.006706,-1,0.010684,0,-0.010684,0.031222,0.017658
2026-02-24,-0.003125,-1,0.014389,0,-0.014389,0.016833,0.032047
2026-02-25,-0.005228,-1,-0.012138,1,0.012138,0.028971,0.019909
2026-02-26,-0.005166,-1,-0.003206,1,0.003206,0.032176,0.016703
2026-02-27,-0.005223,-1,0.001316,0,-0.001316,0.030860,0.018020
2026-03-02,-0.005398,-1,-0.010763,1,0.010763,0.041623,0.007256
2026-03-03,-0.014073,-1,0.015128,0,-0.015128,0.026495,0.022385
2026-03-04,-0.012775,-1,-0.003017,1,0.003017,0.029512,0.019367
2026-03-05,-0.013853,-1,-0.015158,1,0.015158,0.044670,0.004210
2026-03-06,-0.009224,-1,0.013267,0,-0.013267,0.031403,0.017477
2026-03-09,-0.007509,-1,0.000016,0,-0.000016,0.031386,0.017493
2026-03-10,-0.005835,-1,-0.000132,1,0.000132,0.031518,0.017362
2026-03-11,-0.005628,-1,-0.017312,1,0.017312,0.048830,0.000049
2026-03-12,-0.002524,-1,-0.005945,1,0.005945,0.054775,-0.005895
2026-03-13,-0.006721,-1,0.011155,0,-0.011155,0.043620,0.005260
2026-03-16,-0.005009,-1,0.004868,0,-0.004868,0.038752,0.010128
2026-03-17,-0.003733,-1,-0.014038,1,0.014038,0.052789,-0.003910
2026-03-18,-0.003707,-1,-0.003165,1,0.003165,0.055955,-0.007075
2026-03-19,-0.004661,-1,-0.018655,1,0.018655,0.074609,-0.025730
2026-03-20,-0.005746,-1,0.011414,0,-0.011414,0.063196,-0.014316
2026-03-23,-0.003868,-1,-0.006860,1,0.006860,0.070056,-0.021176
2026-03-24,-0.004905,-1,0.006554,0,-0.006554,0.063502,-0.014622
2026-03-25,-0.003432,-1,-0.024157,1,0.024157,0.087659,-0.038780
2026-03-26,-0.002143,-1,-0.019730,1,0.019730,0.107389,-0.058510
2026-03-27,-0.001103,-1,-0.007673,1,0.007673,0.115062,-0.066182
2026-03-30,-0.002580,-1,0.033293,0,-0.033293,0.081769,-0.032889
2026-03-31,-0.002867,-1,0.012277,0,-0.012277,0.069491,-0.020611
2026-04-01,-0.004038,-1,0.001146,0,-0.001146,0.068345,-0.019465
2026-04-02,-0.002455,-1,0.005999,0,-0.005999,0.062346,-0.013466
2026-04-06,-0.003628,-1,0.000153,0,-0.000153,0.062193,-0.013313
2026-04-07,-0.003025,-1,0.029299,0,-0.029299,0.032894,0.015985
2026-04-08,-0.001795,-1,0.006742,0,-0.006742,0.026152,0.022727
2026-04-09,-0.001689,-1,0.001441,0,-0.001441,0.024711,0.024168
2026-04-10,-0.000258,-1,0.010289,0,-0.010289,0.014422,0.034458
2026-04-13,-0.001160,-1,0.017994,0,-0.017994,-0.003572,0.052452
2026-04-14,0.000540,1,0.013902,1,0.013902,0.010330,0.066354
2026-04-15,0.000136,1,0.004805,1,0.004805,0.015135,0.071159
2026-04-16,-0.002650,-1,0.012999,0,-0.012999,0.002136,0.084158
2026-04-17,-0.001686,-1,-0.003180,1,0.003180,0.005315,0.080979
2026-04-20,-0.001839,-1,-0.003811,1,0.003811,0.009126,0.077168
2026-04-21,-0.000805,-1,0.016592,0,-0.016592,-0.007466,0.093760
2026-04-22,-0.002356,-1,-0.005649,1,0.005649,-0.001818,0.088111
