date,pred_ret_1d,pred_direction,actual_ret_1d,correct,strategy_pnl,cumulative_pnl,cumulative_buy_hold
2025-11-18,0.008199,1,0.005952,1,0.005952,0.005952,0.005952
2025-11-19,0.009714,1,-0.023956,0,-0.023956,-0.018004,-0.018004
2025-11-20,0.011440,1,0.007485,1,0.007485,-0.010519,-0.010519
2025-11-21,0.002384,1,0.025252,1,0.025252,0.014732,0.014732
2025-11-24,0.004046,1,0.006145,1,0.006145,0.020877,0.020877
2025-11-25,-0.004444,-1,0.008797,0,-0.008797,0.012080,0.029674
2025-11-26,-0.008989,-1,0.008074,0,-0.008074,0.004006,0.037748
2025-11-28,-0.006447,-1,-0.003365,1,0.003365,0.007370,0.034384
2025-12-01,-0.010880,-1,0.007796,0,-0.007796,-0.000425,0.042179
2025-12-02,-0.000324,-1,0.002441,0,-0.002441,-0.002866,0.044620
2025-12-03,-0.003443,-1,-0.000931,1,0.000931,-0.001935,0.043690
2025-12-04,0.004463,1,0.004069,1,0.004069,0.002134,0.047759
2025-12-05,0.005725,1,-0.001920,0,-0.001920,0.000213,0.045838
2025-12-08,0.006176,1,0.001233,1,0.001233,0.001446,0.047071
2025-12-09,0.008981,1,0.004087,1,0.004087,0.005533,0.051158
2025-12-10,0.006504,1,-0.003240,0,-0.003240,0.002294,0.047919
2025-12-11,0.005413,1,-0.019303,0,-0.019303,-0.017010,0.028615
2025-12-12,-0.000965,-1,-0.005032,1,0.005032,-0.011978,0.023583
2025-12-15,-0.003194,-1,0.001980,0,-0.001980,-0.013958,0.025563
2025-12-16,-0.000296,-1,-0.018711,1,0.018711,0.004753,0.006852
2025-12-17,-0.002365,-1,0.014386,0,-0.014386,-0.009633,0.021238
2025-12-18,0.000436,1,0.012951,1,0.012951,0.003318,0.034190
2025-12-19,-0.007166,-1,0.004782,0,-0.004782,-0.001464,0.038972
2025-12-22,-0.002009,-1,0.004672,0,-0.004672,-0.006136,0.043644
2025-12-23,0.000430,1,0.002921,1,0.002921,-0.003215,0.046565
2025-12-24,-0.003562,-1,-0.000064,1,0.000064,-0.003150,0.046501
2025-12-26,0.001255,1,-0.004852,0,-0.004852,-0.008003,0.041649
2025-12-29,-0.009615,-1,-0.002322,1,0.002322,-0.005681,0.039327
2025-12-30,-0.005491,-1,-0.008300,1,0.008300,0.002619,0.031027
2025-12-31,-0.006159,-1,-0.001939,1,0.001939,0.004558,0.029088
2026-01-02,-0.021612,-1,0.007912,0,-0.007912,-0.003353,0.036999
2026-01-05,-0.006904,-1,0.008748,0,-0.008748,-0.012101,0.045747
2026-01-06,-0.007385,-1,0.000962,0,-0.000962,-0.013063,0.046709
2026-01-07,0.002214,1,-0.005705,0,-0.005705,-0.018769,0.041004
2026-01-08,0.001232,1,0.009911,1,0.009911,-0.008858,0.050915
2026-01-09,0.000591,1,0.000829,1,0.000829,-0.008028,0.051745
2026-01-12,0.004358,1,-0.001484,0,-0.001484,-0.009512,0.050261
2026-01-13,0.003796,1,-0.010740,0,-0.010740,-0.020253,0.039520
2026-01-14,0.006108,1,0.003593,1,0.003593,-0.016660,0.043113
2026-01-15,0.007516,1,-0.000837,0,-0.000837,-0.017496,0.042277
2026-01-16,0.012609,1,-0.021476,0,-0.021476,-0.038972,0.020801
2026-01-20,0.012697,1,0.013428,1,0.013428,-0.025545,0.034228
2026-01-21,0.006332,1,0.007243,1,0.007243,-0.018301,0.041472
2026-01-22,0.000057,1,0.003152,1,0.003152,-0.015149,0.044624
2026-01-23,0.002314,1,0.004390,1,0.004390,-0.010759,0.049014
2026-01-26,0.002934,1,0.009024,1,0.009024,-0.001734,0.058039
2026-01-27,0.004374,1,0.003306,1,0.003306,0.001572,0.061345
2026-01-28,0.002845,1,-0.006003,0,-0.006003,-0.004431,0.055342
2026-01-29,0.009422,1,-0.012084,0,-0.012084,-0.016515,0.043258
2026-01-30,0.009102,1,0.006843,1,0.006843,-0.009672,0.050101
2026-02-02,0.008609,1,-0.015483,0,-0.015483,-0.025155,0.034618
2026-02-03,0.007339,1,-0.017623,0,-0.017623,-0.042779,0.016994
2026-02-04,0.005185,1,-0.014500,0,-0.014500,-0.057278,0.002494
2026-02-05,0.006049,1,0.020918,1,0.020918,-0.036361,0.023412
2026-02-06,0.004110,1,0.007631,1,0.007631,-0.028730,0.031043
2026-02-09,0.007356,1,-0.004650,0,-0.004650,-0.033380,0.026393
2026-02-10,0.008598,1,0.002678,1,0.002678,-0.030702,0.029071
2026-02-11,0.007110,1,-0.020549,0,-0.020549,-0.051250,0.008523
2026-02-12,0.007812,1,0.002129,1,0.002129,-0.049121,0.010652
2026-02-13,0.004597,1,-0.001031,0,-0.001031,-0.050152,0.009621
2026-02-17,0.003878,1,0.007439,1,0.007439,-0.042713,0.017060
2026-02-18,-0.000423,-1,-0.003837,1,0.003837,-0.038876,0.013223
2026-02-19,-0.003762,-1,0.008810,0,-0.008810,-0.047685,0.022033
2026-02-20,-0.003831,-1,-0.012229,1,0.012229,-0.035456,0.009804
2026-02-23,-0.002976,-1,0.010684,0,-0.010684,-0.046140,0.020488
2026-02-24,0.003243,1,0.014389,1,0.014389,-0.031751,0.034877
2026-02-25,-0.007052,-1,-0.012138,1,0.012138,-0.019613,0.022739
2026-02-26,-0.004344,-1,-0.003206,1,0.003206,-0.016407,0.019533
2026-02-27,-0.000028,-1,0.001316,0,-0.001316,-0.017724,0.020850
2026-03-02,-0.002571,-1,-0.010763,1,0.010763,-0.006960,0.010087
2026-03-03,0.002126,1,0.015128,1,0.015128,0.008168,0.025215
2026-03-04,0.005991,1,-0.003017,0,-0.003017,0.005150,0.022197
2026-03-05,0.024246,1,-0.015158,0,-0.015158,-0.010007,0.007040
2026-03-06,0.013394,1,0.013267,1,0.013267,0.003260,0.020307
2026-03-09,0.018291,1,0.000016,1,0.000016,0.003277,0.020324
2026-03-10,0.012721,1,-0.000132,0,-0.000132,0.003145,0.020192
2026-03-11,0.014425,1,-0.017312,0,-0.017312,-0.014167,0.002880
2026-03-12,0.011677,1,-0.005945,0,-0.005945,-0.020112,-0.003065
2026-03-13,-0.000805,-1,0.011155,0,-0.011155,-0.031267,0.008090
2026-03-16,0.000427,1,0.004868,1,0.004868,-0.026399,0.012958
2026-03-17,0.005602,1,-0.014038,0,-0.014038,-0.040437,-0.001080
2026-03-18,-0.004009,-1,-0.003165,1,0.003165,-0.037271,-0.004245
2026-03-19,0.000518,1,-0.018655,0,-0.018655,-0.055926,-0.022900
2026-03-20,-0.001214,-1,0.011414,0,-0.011414,-0.067339,-0.011486
2026-03-23,-0.000388,-1,-0.006860,1,0.006860,-0.060479,-0.018346
2026-03-24,0.001840,1,0.006554,1,0.006554,-0.053925,-0.011792
2026-03-25,0.000683,1,-0.024157,0,-0.024157,-0.078082,-0.035949
2026-03-26,-0.000673,-1,-0.019730,1,0.019730,-0.058352,-0.055680
2026-03-27,0.002936,1,-0.007673,0,-0.007673,-0.066025,-0.063352
