date,pred_ret_1d,pred_direction,actual_ret_1d,correct,strategy_pnl,cumulative_pnl,cumulative_buy_hold
2026-02-26,0.009238,1,-0.003206,0,-0.003206,-0.017296,-0.027032
2026-02-27,-0.005310,-1,0.001316,0,-0.001316,-0.018613,-0.025715
2026-03-02,0.018502,1,-0.010763,0,-0.010763,-0.029376,-0.036479
2026-03-03,0.006409,1,0.015128,1,0.015128,-0.014248,-0.021350
2026-03-04,-0.011506,-1,-0.003017,1,0.003017,-0.011231,-0.024368
2026-03-05,0.007675,1,-0.015158,0,-0.015158,-0.026388,-0.039525
2026-03-06,0.008743,1,0.013267,1,0.013267,-0.013121,-0.026258
2026-03-09,0.000885,1,0.000016,1,0.000016,-0.013104,-0.026242
2026-03-10,0.006768,1,-0.000132,0,-0.000132,-0.013236,-0.026373
2026-03-11,0.006339,1,-0.017312,0,-0.017312,-0.030548,-0.043686
2026-03-12,0.010476,1,-0.005945,0,-0.005945,-0.036493,-0.049630
2026-03-13,0.002258,1,0.011155,1,0.011155,-0.025338,-0.038475
2026-03-16,-0.001856,-1,0.004868,0,-0.004868,-0.030207,-0.033607
2026-03-17,0.000489,1,-0.014038,0,-0.014038,-0.044244,-0.047645
2026-03-18,0.006561,1,-0.003165,0,-0.003165,-0.047410,-0.050810
2026-03-19,0.006843,1,-0.018655,0,-0.018655,-0.066064,-0.069465
2026-03-20,0.010267,1,0.011414,1,0.011414,-0.054651,-0.058051
2026-03-23,0.003321,1,-0.006860,0,-0.006860,-0.061511,-0.064911
2026-03-24,0.006099,1,0.006554,1,0.006554,-0.054957,-0.058357
2026-03-25,-0.005152,-1,-0.024157,1,0.024157,-0.030800,-0.082515
2026-03-26,0.017918,1,-0.019730,0,-0.019730,-0.050530,-0.102245
2026-03-27,0.012072,1,-0.007673,0,-0.007673,-0.058202,-0.109917
2026-03-30,0.018052,1,0.033293,1,0.033293,-0.024909,-0.076624
2026-03-31,-0.007862,-1,0.012277,0,-0.012277,-0.037186,-0.064346
2026-04-01,0.005706,1,0.001146,1,0.001146,-0.036040,-0.063200
2026-04-02,0.027276,1,0.005999,1,0.005999,-0.030041,-0.057201
2026-04-06,0.019781,1,0.000153,1,0.000153,-0.029888,-0.057048
2026-04-07,0.017522,1,0.029299,1,0.029299,-0.000589,-0.027750
2026-04-08,0.009169,1,0.006742,1,0.006742,0.006152,-0.021008
2026-04-09,0.011539,1,0.001441,1,0.001441,0.007594,-0.019567
2026-04-10,0.012275,1,0.010289,1,0.010289,0.017883,-0.009277
2026-04-13,0.009601,1,0.017994,1,0.017994,0.035877,0.008717
2026-04-14,0.009089,1,0.013902,1,0.013902,0.049779,0.022619
2026-04-15,0.006419,1,0.004805,1,0.004805,0.054584,0.027424
2026-04-16,0.008382,1,0.012999,1,0.012999,0.067584,0.040423
2026-04-17,0.007513,1,-0.003180,0,-0.003180,0.064404,0.037244
2026-04-20,0.005048,1,-0.003811,0,-0.003811,0.060593,0.033433
2026-04-21,0.009587,1,0.016592,1,0.016592,0.077185,0.050025
2026-04-22,0.010852,1,-0.005649,0,-0.005649,0.071537,0.044376
