date,pred_ret_1d,pred_direction,actual_ret_1d,correct,strategy_pnl,cumulative_pnl,cumulative_buy_hold
2025-10-14,-0.009621,-1,0.007032,0,-0.007032,-0.007032,0.007032
2025-10-15,-0.009883,-1,-0.003710,1,0.003710,-0.003322,0.003322
2025-10-16,-0.001243,-1,0.006545,0,-0.006545,-0.009867,0.009867
2025-10-17,-0.004405,-1,0.012522,0,-0.012522,-0.022390,0.022390
2025-10-20,-0.008209,-1,-0.000262,1,0.000262,-0.022128,0.022128
2025-10-21,-0.006404,-1,-0.009681,1,0.009681,-0.012447,0.012447
2025-10-22,-0.012512,-1,0.008371,0,-0.008371,-0.020819,0.020819
2025-10-23,0.001221,1,0.010622,1,0.010622,-0.010197,0.031440
2025-10-24,0.000236,1,0.017652,1,0.017652,0.007456,0.049093
2025-10-27,-0.001909,-1,0.007661,0,-0.007661,-0.000205,0.056753
2025-10-28,-0.004609,-1,0.004493,0,-0.004493,-0.004698,0.061246
2025-10-29,0.000354,1,-0.015407,0,-0.015407,-0.020104,0.045839
2025-10-30,-0.004037,-1,0.004812,0,-0.004812,-0.024917,0.050652
2025-10-31,-0.005263,-1,0.004773,0,-0.004773,-0.029690,0.055425
2025-11-03,-0.005079,-1,-0.020507,1,0.020507,-0.009183,0.034918
2025-11-04,-0.002393,-1,0.006487,0,-0.006487,-0.015670,0.041405
2025-11-05,0.005097,1,-0.018803,0,-0.018803,-0.034473,0.022602
2025-11-06,0.005831,1,-0.003160,0,-0.003160,-0.037634,0.019442
2025-11-07,0.005122,1,0.021883,1,0.021883,-0.015751,0.041325
2025-11-10,0.002359,1,-0.002667,0,-0.002667,-0.018418,0.038658
2025-11-11,-0.010529,-1,-0.000789,1,0.000789,-0.017629,0.037869
2025-11-12,-0.005126,-1,-0.020627,1,0.020627,0.002998,0.017242
2025-11-13,-0.003977,-1,0.000756,0,-0.000756,0.002243,0.017998
2025-11-14,-0.002080,-1,-0.008577,1,0.008577,0.010820,0.009420
2025-11-17,-0.010680,-1,-0.012251,1,0.012251,0.023070,-0.002830
2025-11-18,-0.010010,-1,0.005952,0,-0.005952,0.017118,0.003122
2025-11-19,-0.020651,-1,-0.023956,1,0.023956,0.041075,-0.020834
2025-11-20,-0.009323,-1,0.007485,0,-0.007485,0.033590,-0.013350
2025-11-21,-0.002528,-1,0.025252,0,-0.025252,0.008338,0.011902
2025-11-24,-0.002023,-1,0.006145,0,-0.006145,0.002193,0.018047
2025-11-25,0.002714,1,0.008797,1,0.008797,0.010990,0.026844
2025-11-26,0.002181,1,0.008074,1,0.008074,0.019065,0.034918
2025-11-28,0.007430,1,-0.003365,0,-0.003365,0.015700,0.031554
2025-12-01,0.000020,1,0.007796,1,0.007796,0.023496,0.039349
2025-12-02,-0.003237,-1,0.002441,0,-0.002441,0.021055,0.041790
2025-12-03,-0.009474,-1,-0.000931,1,0.000931,0.021985,0.040859
2025-12-04,-0.005019,-1,0.004069,0,-0.004069,0.017916,0.044929
2025-12-05,-0.003581,-1,-0.001920,1,0.001920,0.019837,0.043008
2025-12-08,-0.004607,-1,0.001233,0,-0.001233,0.018604,0.044241
