date,fold,regime,prediction,pred_direction,actual_return,actual_direction,strategy_return,cumulative_return,confidence,aleatoric,epistemic,correct,pnl_bps
2008-01-23,fold_1,Pre-crisis upturn + GFC onset,0.002637004479765892,1,0.009706642478704453,1,0.009706642478704453,0.009706616401672363,0.9999403953552246,1.98607212951174e-05,3.97214425902348e-05,1,97.06642478704453
2008-01-24,fold_1,Pre-crisis upturn + GFC onset,0.0003791489580180496,1,-0.006706463638693094,-1,-0.006706463638693094,0.002935051918029785,0.9998962879180908,3.4578610211610794e-05,6.915722042322159e-05,0,-67.06463638693094
2008-01-25,fold_1,Pre-crisis upturn + GFC onset,-0.0036052693612873554,-1,0.007704523392021656,1,-0.007704523392021656,-0.00479203462600708,0.9999380111694336,2.067818604700733e-05,4.135637209401466e-05,0,-77.04523392021656
2008-01-28,fold_1,Pre-crisis upturn + GFC onset,0.000185731056262739,1,-0.001093094702810049,-1,-0.001093094702810049,-0.005879878997802734,0.9999475479125977,1.749273360474035e-05,3.49854672094807e-05,0,-10.93094702810049
2008-01-29,fold_1,Pre-crisis upturn + GFC onset,-0.0012812692439183593,-1,0.004004329908639193,1,-0.004004329908639193,-0.009860694408416748,0.999910831451416,2.9723834813921712e-05,5.9447669627843425e-05,0,-40.043299086391926
2008-01-30,fold_1,Pre-crisis upturn + GFC onset,-0.0023406341206282377,-1,0.002289247466251254,1,-0.002289247466251254,-0.012127339839935303,0.9999386072158813,2.044997745542787e-05,4.089995491085574e-05,0,-22.89247466251254
2008-01-31,fold_1,Pre-crisis upturn + GFC onset,-0.008630919270217419,-1,-0.004380703438073397,-1,0.004380703438073397,-0.007799744606018066,0.9999617338180542,1.27497542052879e-05,2.54995084105758e-05,1,43.80703438073397
2008-02-01,fold_1,Pre-crisis upturn + GFC onset,-0.008842837065458298,-1,0.001897936686873436,1,-0.001897936686873436,-0.009682893753051758,0.9999395608901978,2.0144725567661226e-05,4.028945113532245e-05,0,-18.97936686873436
2008-02-04,fold_1,Pre-crisis upturn + GFC onset,-0.0024831369519233704,-1,-0.012808330357074738,-1,0.012808330357074738,0.0030014514923095703,0.9999452829360962,1.8226235624752007e-05,3.6452471249504015e-05,1,128.08330357074738
2008-02-05,fold_1,Pre-crisis upturn + GFC onset,-0.0069998460821807384,-1,-0.0014324913499876857,-1,0.0014324913499876857,0.004438281059265137,0.9999426603317261,1.911859362735413e-05,3.823718725470826e-05,1,14.324913499876857
2008-02-06,fold_1,Pre-crisis upturn + GFC onset,-0.002631454961374402,-1,-0.009454712271690369,-1,0.009454712271690369,0.013934969902038574,0.9999395608901978,2.0156436221441254e-05,4.031287244288251e-05,1,94.54712271690369
2008-02-07,fold_1,Pre-crisis upturn + GFC onset,-0.002927562687546015,-1,0.07542583346366882,1,-0.07542583346366882,-0.06254196166992188,0.9999381303787231,2.0604880774044432e-05,4.1209761548088863e-05,0,-754.2583346366882
2008-02-08,fold_1,Pre-crisis upturn + GFC onset,-0.04001089185476303,-1,-0.06865246593952179,-1,0.06865246593952179,0.001816868782043457,0.9998441934585571,5.194144614506513e-05,0.00010388289229013026,1,686.5246593952179
2008-02-12,fold_1,Pre-crisis upturn + GFC onset,-0.0054165939800441265,-1,-0.0017758844187483191,-1,0.0017758844187483191,0.0035959482192993164,0.9999161958694458,2.7944015528191812e-05,5.5888031056383625e-05,1,17.75884418748319
2008-02-13,fold_1,Pre-crisis upturn + GFC onset,-0.001125091454014182,-1,0.006048077251762152,1,-0.006048077251762152,-0.002473890781402588,0.9998637437820435,4.5417302317218855e-05,9.083460463443771e-05,0,-60.48077251762152
2008-02-14,fold_1,Pre-crisis upturn + GFC onset,-0.002826479496434331,-1,0.002186686033383012,1,-0.002186686033383012,-0.004655182361602783,0.9998425245285034,5.2474410040304065e-05,0.00010494882008060813,0,-21.866860333830118
2008-02-15,fold_1,Pre-crisis upturn + GFC onset,0.007049115840345621,1,-0.0017726941732689738,-1,-0.0017726941732689738,-0.006419658660888672,0.9997971653938293,6.764589488739148e-05,0.00013529178977478296,0,-17.72694173268974
2008-02-19,fold_1,Pre-crisis upturn + GFC onset,-0.004314703401178122,-1,-0.0004710935172624886,-1,0.0004710935172624886,-0.005951583385467529,0.9998651742935181,4.492529114941135e-05,8.98505822988227e-05,1,4.710935172624886
2008-02-20,fold_1,Pre-crisis upturn + GFC onset,-0.006249753292649984,-1,0.006251954939216375,1,-0.006251954939216375,-0.012166321277618408,0.9997944235801697,6.854107778053731e-05,0.00013708215556107461,0,-62.51954939216375
2008-02-21,fold_1,Pre-crisis upturn + GFC onset,0.008485415950417519,1,0.0007413247367367148,1,0.0007413247367367148,-0.011433959007263184,0.9996776580810547,0.0001074758984032087,0.0002149517968064174,1,7.413247367367148
2008-02-22,fold_1,Pre-crisis upturn + GFC onset,0.005123980343341827,1,0.0006675262120552361,1,0.0006675262120552361,-0.010774016380310059,0.9995983242988586,0.00013395222777035087,0.00026790445554070175,1,6.675262120552361
2008-02-25,fold_1,Pre-crisis upturn + GFC onset,0.004098186735063791,1,0.010797196999192238,1,0.010797196999192238,-9.322166442871094e-05,0.9995593428611755,0.00014695056597702205,0.0002939011319540441,1,107.97196999192238
2008-02-26,fold_1,Pre-crisis upturn + GFC onset,0.0013018589233979583,1,0.008133538998663425,1,0.008133538998663425,0.008039593696594238,0.9997541308403015,8.199191506719217e-05,0.00016398383013438433,1,81.33538998663425
2008-02-27,fold_1,Pre-crisis upturn + GFC onset,-0.009849000722169876,-1,0.005151412915438414,1,-0.005151412915438414,0.002846837043762207,0.9997267127037048,9.112779662245885e-05,0.0001822555932449177,0,-51.514129154384136
2008-02-28,fold_1,Pre-crisis upturn + GFC onset,-0.007361062802374363,-1,-0.00025825100601650774,-1,0.00025825100601650774,0.003105759620666504,0.9998782873153687,4.056885518366471e-05,8.113771036732942e-05,1,2.5825100601650774
2008-02-29,fold_1,Pre-crisis upturn + GFC onset,-0.010705581866204739,-1,0.0005320152267813683,1,-0.0005320152267813683,0.0025720596313476562,0.9998741149902344,4.196993540972471e-05,8.393987081944942e-05,0,-5.320152267813683
2008-03-03,fold_1,Pre-crisis upturn + GFC onset,-0.0038020648062229156,-1,0.0006540778558701277,1,-0.0006540778558701277,0.0019162893295288086,0.9998441934585571,5.193552715354599e-05,0.00010387105430709198,0,-6.540778558701277
2008-03-04,fold_1,Pre-crisis upturn + GFC onset,-0.007972522638738155,-1,0.00439975643530488,1,-0.00439975643530488,-0.002491891384124756,0.9999337196350098,2.2104106392362155e-05,4.420821278472431e-05,0,-43.9975643530488
2008-03-05,fold_1,Pre-crisis upturn + GFC onset,-0.006943780928850174,-1,0.007077113725244999,1,-0.007077113725244999,-0.00955134630203247,0.999885082244873,3.830118293990381e-05,7.660236587980762e-05,0,-70.77113725244999
2008-03-06,fold_1,Pre-crisis upturn + GFC onset,-0.006286014802753925,-1,-0.00318984710611403,-1,0.00318984710611403,-0.006392002105712891,0.9999117851257324,2.939152909675613e-05,5.878305819351226e-05,1,31.8984710611403
2008-03-07,fold_1,Pre-crisis upturn + GFC onset,-0.002093201968818903,-1,0.00032211976940743625,1,-0.00032211976940743625,-0.006712019443511963,0.9999270439147949,2.4313898393302225e-05,4.862779678660445e-05,0,-3.2211976940743625
2008-03-10,fold_1,Pre-crisis upturn + GFC onset,-0.0047556739300489426,-1,6.13881929893978e-05,1,-6.13881929893978e-05,-0.0067729949951171875,0.9999256134033203,2.478851456544362e-05,4.957702913088724e-05,0,-0.6138819298939779
2008-03-11,fold_1,Pre-crisis upturn + GFC onset,-0.0003946935757994652,-1,0.012913729064166546,1,-0.012913729064166546,-0.01959925889968872,0.9999643564224243,1.1874862138938624e-05,2.374972427787725e-05,0,-129.13729064166546
2008-03-12,fold_1,Pre-crisis upturn + GFC onset,0.0003084394265897572,1,0.005280183628201485,1,0.005280183628201485,-0.014422595500946045,0.9999485015869141,1.714455174806062e-05,3.428910349612124e-05,1,52.80183628201485
2008-03-13,fold_1,Pre-crisis upturn + GFC onset,0.0013249812182039022,1,-0.0002654764102771878,-1,-0.0002654764102771878,-0.01468425989151001,0.9999622106552124,1.2602666174643673e-05,2.5205332349287346e-05,0,-2.6547641027718782
2008-03-14,fold_1,Pre-crisis upturn + GFC onset,0.0014905371936038136,1,0.008330723270773888,1,0.008330723270773888,-0.006475865840911865,0.9999277591705322,2.4063585442490876e-05,4.812717088498175e-05,1,83.30723270773888
2008-03-17,fold_1,Pre-crisis upturn + GFC onset,0.026481807231903076,1,-0.00571519136428833,-1,-0.00571519136428833,-0.012154042720794678,0.9996678829193115,0.00011072578490711749,0.00022145156981423497,0,-57.1519136428833
2008-03-18,fold_1,Pre-crisis upturn + GFC onset,0.008277518674731255,1,-0.001219803118146956,-1,-0.001219803118146956,-0.013359010219573975,0.9999281167984009,2.39645905821817e-05,4.79291811643634e-05,0,-12.19803118146956
2008-03-19,fold_1,Pre-crisis upturn + GFC onset,-0.005724384915083647,-1,-0.012585368938744068,-1,0.012585368938744068,-0.0009417533874511719,0.9999426603317261,1.909632919705473e-05,3.819265839410946e-05,1,125.85368938744068
2008-03-24,fold_1,Pre-crisis upturn + GFC onset,-0.005785785615444183,-1,0.011474939994513988,1,-0.011474939994513988,-0.012405931949615479,0.9999688863754272,1.0348917385272216e-05,2.0697834770544432e-05,0,-114.74939994513988
2008-03-25,fold_1,Pre-crisis upturn + GFC onset,-0.0023656869307160378,-1,0.013576983474195004,1,-0.013576983474195004,-0.025814473628997803,0.9999374151229858,2.086565291392617e-05,4.173130582785234e-05,0,-135.76983474195004
2008-03-26,fold_1,Pre-crisis upturn + GFC onset,-0.003705456852912903,-1,-0.0006325822323560715,-1,0.0006325822323560715,-0.025198280811309814,0.9999059438705444,3.135243241558783e-05,6.270486483117566e-05,1,6.325822323560715
2008-03-27,fold_1,Pre-crisis upturn + GFC onset,-0.004580036737024784,-1,-0.0033570618834346533,-1,0.0033570618834346533,-0.021925806999206543,0.9999499320983887,1.668168079049792e-05,3.336336158099584e-05,1,33.57061883434653
2008-03-28,fold_1,Pre-crisis upturn + GFC onset,-0.007845328189432621,-1,-0.00018908978381659836,-1,0.00018908978381659836,-0.02174091339111328,0.9999682903289795,1.0554203981882893e-05,2.1108407963765785e-05,1,1.8908978381659836
2008-03-31,fold_1,Pre-crisis upturn + GFC onset,-0.006088368594646454,-1,-0.005079609341919422,-1,0.005079609341919422,-0.01677173376083374,0.9999510049819946,1.632849125599023e-05,3.265698251198046e-05,1,50.79609341919422
