date,fold,regime,prediction,pred_direction,actual_return,actual_direction,strategy_return,cumulative_return,confidence,aleatoric,epistemic,correct,pnl_bps
2008-02-22,fold_1,Pre-crisis upturn + GFC onset,-0.0002894740900956094,-1,0.0006675262120552361,1,-0.0006675262120552361,-0.0006675124168395996,,,,0,-6.675262120552361
2008-02-25,fold_1,Pre-crisis upturn + GFC onset,-0.0005314682493917644,-1,0.010797196999192238,1,-0.010797196999192238,-0.011457502841949463,,,,0,-107.97196999192238
2008-02-26,fold_1,Pre-crisis upturn + GFC onset,0.0022898938041180372,1,0.008133538998663425,1,0.008133538998663425,-0.0034171342849731445,,,,1,81.33538998663425
2008-02-27,fold_1,Pre-crisis upturn + GFC onset,0.0026546695735305548,1,0.005151412915438414,1,0.005151412915438414,0.00171661376953125,,,,1,51.514129154384136
2008-02-28,fold_1,Pre-crisis upturn + GFC onset,0.0020035654306411743,1,-0.00025825100601650774,-1,-0.00025825100601650774,0.0014579296112060547,,,,0,-2.5825100601650774
2008-02-29,fold_1,Pre-crisis upturn + GFC onset,0.0002955302770715207,1,0.0005320152267813683,1,0.0005320152267813683,0.001990795135498047,,,,1,5.320152267813683
2008-03-03,fold_1,Pre-crisis upturn + GFC onset,0.0008175509865395725,1,0.0006540778558701277,1,0.0006540778558701277,0.002646207809448242,,,,1,6.540778558701277
2008-03-04,fold_1,Pre-crisis upturn + GFC onset,0.0002995504764840007,1,0.00439975643530488,1,0.00439975643530488,0.007057666778564453,,,,1,43.9975643530488
2008-03-05,fold_1,Pre-crisis upturn + GFC onset,-0.001082699396647513,-1,0.007077113725244999,1,-0.007077113725244999,-6.937980651855469e-05,,,,0,-70.77113725244999
2008-03-06,fold_1,Pre-crisis upturn + GFC onset,0.003874679794535041,1,-0.00318984710611403,-1,-0.00318984710611403,-0.003259003162384033,,,,0,-31.8984710611403
2008-03-07,fold_1,Pre-crisis upturn + GFC onset,-0.0013858149759471416,-1,0.00032211976940743625,1,-0.00032211976940743625,-0.003580033779144287,,,,0,-3.2211976940743625
2008-03-10,fold_1,Pre-crisis upturn + GFC onset,0.0001948129793163389,1,6.13881929893978e-05,1,6.13881929893978e-05,-0.0035188794136047363,,,,1,0.6138819298939779
2008-03-11,fold_1,Pre-crisis upturn + GFC onset,-0.001817371929064393,-1,0.012913729064166546,1,-0.012913729064166546,-0.01638716459274292,,,,0,-129.13729064166546
2008-03-12,fold_1,Pre-crisis upturn + GFC onset,0.0007776598213240504,1,0.005280183628201485,1,0.005280183628201485,-0.011193573474884033,,,,1,52.80183628201485
2008-03-13,fold_1,Pre-crisis upturn + GFC onset,0.00043635928886942565,1,-0.0002654764102771878,-1,-0.0002654764102771878,-0.011456072330474854,,,,0,-2.6547641027718782
2008-03-14,fold_1,Pre-crisis upturn + GFC onset,0.001909621525555849,1,0.008330723270773888,1,0.008330723270773888,-0.003220796585083008,,,,1,83.30723270773888
2008-03-17,fold_1,Pre-crisis upturn + GFC onset,-0.0014954130165278912,-1,-0.00571519136428833,-1,0.00571519136428833,0.0024759769439697266,,,,1,57.1519136428833
2008-03-18,fold_1,Pre-crisis upturn + GFC onset,-0.00039195126737467945,-1,-0.001219803118146956,-1,0.001219803118146956,0.00369870662689209,,,,1,12.19803118146956
2008-03-19,fold_1,Pre-crisis upturn + GFC onset,-0.003542126389220357,-1,-0.012585368938744068,-1,0.012585368938744068,0.016330599784851074,,,,1,125.85368938744068
2008-03-24,fold_1,Pre-crisis upturn + GFC onset,-0.002750302432104945,-1,0.011474939994513988,1,-0.011474939994513988,0.004668235778808594,,,,0,-114.74939994513988
2008-03-25,fold_1,Pre-crisis upturn + GFC onset,0.0037342023570090532,1,0.013576983474195004,1,0.013576983474195004,0.018308639526367188,,,,1,135.76983474195004
2008-03-26,fold_1,Pre-crisis upturn + GFC onset,0.0007747550262138247,1,-0.0006325822323560715,-1,-0.0006325822323560715,0.017664432525634766,,,,0,-6.325822323560715
2008-03-27,fold_1,Pre-crisis upturn + GFC onset,-5.103825060359668e-06,-1,-0.0033570618834346533,-1,0.0033570618834346533,0.021080732345581055,,,,1,33.57061883434653
2008-03-28,fold_1,Pre-crisis upturn + GFC onset,-8.138180419337004e-05,-1,-0.00018908978381659836,-1,0.00018908978381659836,0.02127373218536377,,,,1,1.8908978381659836
2008-03-31,fold_1,Pre-crisis upturn + GFC onset,0.0021535418927669525,1,-0.005079609341919422,-1,-0.005079609341919422,0.016086101531982422,,,,0,-50.79609341919422
2008-04-02,fold_1,Pre-crisis upturn + GFC onset,0.0026663830503821373,1,-0.0006893464596942067,-1,-0.0006893464596942067,0.015385627746582031,,,,0,-6.893464596942067
2008-04-03,fold_1,Pre-crisis upturn + GFC onset,0.0013818212319165468,1,0.0044534835033118725,1,0.0044534835033118725,0.019907712936401367,,,,1,44.534835033118725
2008-04-04,fold_1,Pre-crisis upturn + GFC onset,0.0006424962775781751,1,-0.0020259751472622156,-1,-0.0020259751472622156,0.017841458320617676,,,,0,-20.259751472622156
2008-04-07,fold_1,Pre-crisis upturn + GFC onset,-0.00020224001491442323,-1,-0.00808490440249443,-1,0.00808490440249443,0.026070594787597656,,,,1,80.8490440249443
2008-04-08,fold_1,Pre-crisis upturn + GFC onset,-0.002714543603360653,-1,0.01579233817756176,1,-0.01579233817756176,0.009866595268249512,,,,0,-157.9233817756176
2008-04-09,fold_1,Pre-crisis upturn + GFC onset,-0.002953028306365013,-1,-0.005179158411920071,-1,0.005179158411920071,0.015096902847290039,,,,1,51.79158411920071
2008-04-10,fold_1,Pre-crisis upturn + GFC onset,0.0005431774188764393,1,0.005078901536762714,1,0.005078901536762714,0.020252466201782227,,,,1,50.789015367627144
2008-04-11,fold_1,Pre-crisis upturn + GFC onset,0.0007681703427806497,1,0.00018986649229191244,1,0.00018986649229191244,0.020446181297302246,,,,1,1.8986649229191244
2008-04-14,fold_1,Pre-crisis upturn + GFC onset,0.00043776098755188286,1,-0.002462598029524088,-1,-0.002462598029524088,0.017933249473571777,,,,0,-24.62598029524088
2008-04-15,fold_1,Pre-crisis upturn + GFC onset,0.0006822051363997161,1,0.010899379849433899,1,0.010899379849433899,0.02902817726135254,,,,1,108.99379849433899
2008-04-16,fold_1,Pre-crisis upturn + GFC onset,0.004500203765928745,1,-0.0035143231507390738,-1,-0.0035143231507390738,0.02541184425354004,,,,0,-35.14323150739074
2008-04-17,fold_1,Pre-crisis upturn + GFC onset,-0.0013474472798407078,-1,-0.010573179461061954,-1,0.010573179461061954,0.03625369071960449,,,,1,105.73179461061954
2008-04-18,fold_1,Pre-crisis upturn + GFC onset,-0.001381928799673915,-1,0.011313356459140778,1,-0.011313356459140778,0.02453017234802246,,,,0,-113.13356459140778
2008-04-21,fold_1,Pre-crisis upturn + GFC onset,0.0012318816734477878,1,0.004780459683388472,1,0.004780459683388472,0.02942788600921631,,,,1,47.804596833884716
2008-04-22,fold_1,Pre-crisis upturn + GFC onset,-0.0009982693009078503,-1,-0.007127514574676752,-1,0.007127514574676752,0.036765098571777344,,,,1,71.27514574676752
2008-04-23,fold_1,Pre-crisis upturn + GFC onset,-0.0015802911948412657,-1,-0.011966871097683907,-1,0.011966871097683907,0.04917192459106445,,,,1,119.66871097683907
2008-04-24,fold_1,Pre-crisis upturn + GFC onset,-0.004851586651057005,-1,-0.0030023385770618916,-1,0.0030023385770618916,0.052321791648864746,,,,1,30.023385770618916
