date,fold,regime,prediction,pred_direction,actual_return,actual_direction,strategy_return,cumulative_return,confidence,aleatoric,epistemic,correct,pnl_bps
2008-01-23,fold_1,Pre-crisis upturn + GFC onset,-0.001096408232115209,-1,0.009706642478704453,1,-0.009706642478704453,-0.009706616401672363,,,,0,-97.06642478704453
2008-01-24,fold_1,Pre-crisis upturn + GFC onset,0.0035672816447913647,1,-0.006706463638693094,-1,-0.006706463638693094,-0.01634800434112549,,,,0,-67.06463638693094
2008-01-25,fold_1,Pre-crisis upturn + GFC onset,-0.0018321835668757558,-1,0.007704523392021656,1,-0.007704523392021656,-0.02392655611038208,,,,0,-77.04523392021656
2008-01-28,fold_1,Pre-crisis upturn + GFC onset,0.0014250288950279355,1,-0.001093094702810049,-1,-0.001093094702810049,-0.024993479251861572,,,,0,-10.93094702810049
2008-01-29,fold_1,Pre-crisis upturn + GFC onset,-0.0002889118914026767,-1,0.004004329908639193,1,-0.004004329908639193,-0.028897762298583984,,,,0,-40.043299086391926
2008-01-30,fold_1,Pre-crisis upturn + GFC onset,0.0024693997111171484,1,0.002289247466251254,1,0.002289247466251254,-0.026674628257751465,,,,1,22.89247466251254
2008-01-31,fold_1,Pre-crisis upturn + GFC onset,-0.0008602889720350504,-1,-0.004380703438073397,-1,0.004380703438073397,-0.02241075038909912,,,,1,43.80703438073397
2008-02-01,fold_1,Pre-crisis upturn + GFC onset,-0.0018979426240548491,-1,0.001897936686873436,1,-0.001897936686873436,-0.02426612377166748,,,,0,-18.97936686873436
2008-02-04,fold_1,Pre-crisis upturn + GFC onset,-0.0005971586215309799,-1,-0.012808330357074738,-1,0.012808330357074738,-0.011768579483032227,,,,1,128.08330357074738
2008-02-05,fold_1,Pre-crisis upturn + GFC onset,-0.0036178631708025932,-1,-0.0014324913499876857,-1,0.0014324913499876857,-0.010352909564971924,,,,1,14.324913499876857
2008-02-06,fold_1,Pre-crisis upturn + GFC onset,-0.0002572308003436774,-1,-0.009454712271690369,-1,0.009454712271690369,-0.0009960532188415527,,,,1,94.54712271690369
2008-02-07,fold_1,Pre-crisis upturn + GFC onset,-0.00335299433209002,-1,0.07542583346366882,1,-0.07542583346366882,-0.07634681463241577,,,,0,-754.2583346366882
2008-02-08,fold_1,Pre-crisis upturn + GFC onset,-0.005298761650919914,-1,-0.06865246593952179,-1,0.06865246593952179,-0.01293569803237915,,,,1,686.5246593952179
2008-02-12,fold_1,Pre-crisis upturn + GFC onset,0.0006029275828041136,1,-0.0017758844187483191,-1,-0.0017758844187483191,-0.014688611030578613,,,,0,-17.75884418748319
2008-02-13,fold_1,Pre-crisis upturn + GFC onset,-0.0009372474742121994,-1,0.006048077251762152,1,-0.006048077251762152,-0.020647883415222168,,,,0,-60.48077251762152
2008-02-14,fold_1,Pre-crisis upturn + GFC onset,0.000174904300365597,1,0.002186686033383012,1,0.002186686033383012,-0.018506348133087158,,,,1,21.866860333830118
2008-02-15,fold_1,Pre-crisis upturn + GFC onset,0.00013924816448707134,1,-0.0017726941732689738,-1,-0.0017726941732689738,-0.020246267318725586,,,,0,-17.72694173268974
2008-02-19,fold_1,Pre-crisis upturn + GFC onset,0.0005856073112227023,1,-0.0004710935172624886,-1,-0.0004710935172624886,-0.02070784568786621,,,,0,-4.710935172624886
2008-02-20,fold_1,Pre-crisis upturn + GFC onset,-0.0005299094482325017,-1,0.006251954939216375,1,-0.006251954939216375,-0.026830315589904785,,,,0,-62.51954939216375
2008-02-21,fold_1,Pre-crisis upturn + GFC onset,0.001131498720496893,1,0.0007413247367367148,1,0.0007413247367367148,-0.026108860969543457,,,,1,7.413247367367148
2008-02-22,fold_1,Pre-crisis upturn + GFC onset,-0.0003310081665404141,-1,0.0006675262120552361,1,-0.0006675262120552361,-0.026758968830108643,,,,0,-6.675262120552361
2008-02-25,fold_1,Pre-crisis upturn + GFC onset,-0.0008319784537889063,-1,0.010797196999192238,1,-0.010797196999192238,-0.03726726770401001,,,,0,-107.97196999192238
2008-02-26,fold_1,Pre-crisis upturn + GFC onset,0.0041767871007323265,1,0.008133538998663425,1,0.008133538998663425,-0.029436826705932617,,,,1,81.33538998663425
2008-02-27,fold_1,Pre-crisis upturn + GFC onset,0.00306225148960948,1,0.005151412915438414,1,0.005151412915438414,-0.0244370698928833,,,,1,51.514129154384136
2008-02-28,fold_1,Pre-crisis upturn + GFC onset,0.002295201411470771,1,-0.00025825100601650774,-1,-0.00025825100601650774,-0.024689018726348877,,,,0,-2.5825100601650774
2008-02-29,fold_1,Pre-crisis upturn + GFC onset,-0.0008695069700479507,-1,0.0005320152267813683,1,-0.0005320152267813683,-0.025207936763763428,,,,0,-5.320152267813683
2008-03-03,fold_1,Pre-crisis upturn + GFC onset,-0.0004086147528141737,-1,0.0006540778558701277,1,-0.0006540778558701277,-0.02584552764892578,,,,0,-6.540778558701277
2008-03-04,fold_1,Pre-crisis upturn + GFC onset,-0.00074278429383412,-1,0.00439975643530488,1,-0.00439975643530488,-0.03013157844543457,,,,0,-43.9975643530488
2008-03-05,fold_1,Pre-crisis upturn + GFC onset,0.0004810891405213624,1,0.007077113725244999,1,0.007077113725244999,-0.023267745971679688,,,,1,70.77113725244999
2008-03-06,fold_1,Pre-crisis upturn + GFC onset,0.002108841435983777,1,-0.00318984710611403,-1,-0.00318984710611403,-0.026383399963378906,,,,0,-31.8984710611403
2008-03-07,fold_1,Pre-crisis upturn + GFC onset,-0.0009044790640473366,-1,0.00032211976940743625,1,-0.00032211976940743625,-0.026696979999542236,,,,0,-3.2211976940743625
2008-03-10,fold_1,Pre-crisis upturn + GFC onset,-0.0009551519178785384,-1,6.13881929893978e-05,1,-6.13881929893978e-05,-0.026756763458251953,,,,0,-0.6138819298939779
2008-03-11,fold_1,Pre-crisis upturn + GFC onset,-0.0029952144250273705,-1,0.012913729064166546,1,-0.012913729064166546,-0.039324939250946045,,,,0,-129.13729064166546
2008-03-12,fold_1,Pre-crisis upturn + GFC onset,0.0030273927841335535,1,0.005280183628201485,1,0.005280183628201485,-0.03425246477127075,,,,1,52.80183628201485
