date,fold,regime,prediction,pred_direction,actual_return,actual_direction,strategy_return,cumulative_return,confidence,aleatoric,epistemic,correct,pnl_bps
2008-01-23,fold_1,Pre-crisis upturn + GFC onset,-0.0017756831366568804,-1,0.009706642478704453,1,-0.009706642478704453,-0.009706616401672363,0.9999456405639648,1.8101527530234307e-05,3.6203055060468614e-05,0,-97.06642478704453
2008-01-24,fold_1,Pre-crisis upturn + GFC onset,0.0015228018164634705,1,-0.006706463638693094,-1,-0.006706463638693094,-0.01634800434112549,0.9999266862869263,2.445263453410007e-05,4.890526906820014e-05,0,-67.06463638693094
2008-01-25,fold_1,Pre-crisis upturn + GFC onset,-0.00280218617990613,-1,0.007704523392021656,1,-0.007704523392021656,-0.02392655611038208,0.9999172687530518,2.7583231712924317e-05,5.516646342584863e-05,0,-77.04523392021656
2008-01-28,fold_1,Pre-crisis upturn + GFC onset,-8.284645446110517e-05,-1,-0.001093094702810049,-1,0.001093094702810049,-0.022859573364257812,0.9999226331710815,2.5794890461838804e-05,5.158978092367761e-05,1,10.93094702810049
2008-01-29,fold_1,Pre-crisis upturn + GFC onset,0.0014805900864303112,1,0.004004329908639193,1,0.004004329908639193,-0.01894676685333252,0.9999722242355347,9.236015102942474e-06,1.847203020588495e-05,1,40.043299086391926
2008-01-30,fold_1,Pre-crisis upturn + GFC onset,0.0027926184702664614,1,0.002289247466251254,1,0.002289247466251254,-0.0167008638381958,0.9999511241912842,1.6268826584564522e-05,3.2537653169129044e-05,1,22.89247466251254
2008-01-31,fold_1,Pre-crisis upturn + GFC onset,-0.0022527396213263273,-1,-0.004380703438073397,-1,0.004380703438073397,-0.012393295764923096,0.9999675750732422,1.0823033335327636e-05,2.1646066670655273e-05,1,43.80703438073397
2008-02-01,fold_1,Pre-crisis upturn + GFC onset,-0.0015772510087117553,-1,0.001897936686873436,1,-0.001897936686873436,-0.014267683029174805,0.9999852180480957,4.918732429359807e-06,9.837464858719613e-06,0,-18.97936686873436
2008-02-04,fold_1,Pre-crisis upturn + GFC onset,-0.001313849352300167,-1,-0.012808330357074738,-1,0.012808330357074738,-0.0016421079635620117,0.9999585151672363,1.3836089237884153e-05,2.7672178475768305e-05,1,128.08330357074738
2008-02-05,fold_1,Pre-crisis upturn + GFC onset,-0.003935376647859812,-1,-0.0014324913499876857,-1,0.0014324913499876857,-0.00021189451217651367,0.9999735355377197,8.836393135425169e-06,1.7672786270850338e-05,1,14.324913499876857
2008-02-06,fold_1,Pre-crisis upturn + GFC onset,3.2094820198835805e-05,1,-0.009454712271690369,-1,-0.009454712271690369,-0.009664595127105713,0.9999637603759766,1.2077704923285637e-05,2.4155409846571274e-05,0,-94.54712271690369
2008-02-07,fold_1,Pre-crisis upturn + GFC onset,0.0002889473980758339,1,0.07542583346366882,1,0.07542583346366882,0.06503236293792725,0.9999346733093262,2.178306931455154e-05,4.356613862910308e-05,1,754.2583346366882
2008-02-08,fold_1,Pre-crisis upturn + GFC onset,-0.037079717963933945,-1,-0.06865246593952179,-1,0.06865246593952179,0.13814949989318848,0.999854564666748,4.8476005758857355e-05,9.695201151771471e-05,1,686.5246593952179
2008-02-12,fold_1,Pre-crisis upturn + GFC onset,0.0005442664260044694,1,-0.0017758844187483191,-1,-0.0017758844187483191,0.13612830638885498,0.999897837638855,3.405153256608173e-05,6.810306513216347e-05,0,-17.75884418748319
2008-02-13,fold_1,Pre-crisis upturn + GFC onset,0.0046154516749084,1,0.006048077251762152,1,0.006048077251762152,0.14299964904785156,0.9998581409454346,4.729220745502971e-05,9.458441491005942e-05,1,60.48077251762152
2008-02-14,fold_1,Pre-crisis upturn + GFC onset,0.002269860589876771,1,0.002186686033383012,1,0.002186686033383012,0.14549899101257324,0.9998433589935303,5.220411185291596e-05,0.00010440822370583192,1,21.866860333830118
2008-02-15,fold_1,Pre-crisis upturn + GFC onset,0.008206344209611416,1,-0.0017726941732689738,-1,-0.0017726941732689738,0.14346837997436523,0.9998960494995117,3.4656201023608446e-05,6.931240204721689e-05,0,-17.72694173268974
2008-02-19,fold_1,Pre-crisis upturn + GFC onset,0.006396736484020948,1,-0.0004710935172624886,-1,-0.0004710935172624886,0.14292967319488525,0.9998362064361572,5.4613676184089854e-05,0.00010922735236817971,0,-4.710935172624886
2008-02-20,fold_1,Pre-crisis upturn + GFC onset,0.003389602294191718,1,0.006251954939216375,1,0.006251954939216375,0.15007519721984863,0.999882698059082,3.909998486051336e-05,7.819996972102672e-05,1,62.51954939216375
2008-02-21,fold_1,Pre-crisis upturn + GFC onset,0.004580026492476463,1,0.0007413247367367148,1,0.0007413247367367148,0.15092778205871582,0.9997537732124329,8.20939167169854e-05,0.0001641878334339708,1,7.413247367367148
2008-02-22,fold_1,Pre-crisis upturn + GFC onset,0.0038532123435288668,1,0.0006675262120552361,1,0.0006675262120552361,0.1516960859298706,0.9994057416915894,0.00019821058958768845,0.0003964211791753769,1,6.675262120552361
2008-02-25,fold_1,Pre-crisis upturn + GFC onset,0.006642860360443592,1,0.010797196999192238,1,0.010797196999192238,0.16413116455078125,0.9995068311691284,0.0001644734584260732,0.0003289469168521464,1,107.97196999192238
