date,fold,regime,prediction,pred_direction,actual_return,actual_direction,strategy_return,cumulative_return,confidence,aleatoric,epistemic,correct,pnl_bps
2008-01-23,fold_1,Pre-crisis upturn + GFC onset,-0.0008263165364041924,-1,0.009706642478704453,1,-0.009706642478704453,-0.009706616401672363,0.9998999834060669,3.334946813993156e-05,6.669893627986312e-05,0,-97.06642478704453
2008-01-24,fold_1,Pre-crisis upturn + GFC onset,-0.005974300671368837,-1,-0.006706463638693094,-1,0.006706463638693094,-0.0030652284622192383,0.9998769760131836,4.1021674405783415e-05,8.204334881156683e-05,1,67.06463638693094
2008-01-25,fold_1,Pre-crisis upturn + GFC onset,-0.0013864057837054133,-1,0.007704523392021656,1,-0.007704523392021656,-0.010746121406555176,0.9999151229858398,2.8280564947635867e-05,5.6561129895271733e-05,0,-77.04523392021656
2008-01-28,fold_1,Pre-crisis upturn + GFC onset,-0.0026868784334510565,-1,-0.001093094702810049,-1,0.001093094702810049,-0.009664714336395264,0.9999067783355713,3.1069455872057006e-05,6.213891174411401e-05,1,10.93094702810049
2008-01-29,fold_1,Pre-crisis upturn + GFC onset,-0.0007315652328543365,-1,0.004004329908639193,1,-0.004004329908639193,-0.013630390167236328,0.9997883439064026,7.056034519337118e-05,0.00014112069038674235,0,-40.043299086391926
2008-01-30,fold_1,Pre-crisis upturn + GFC onset,0.0016682001296430826,1,0.002289247466251254,1,0.002289247466251254,-0.01137232780456543,0.9998743534088135,4.187711965641938e-05,8.375423931283876e-05,1,22.89247466251254
2008-01-31,fold_1,Pre-crisis upturn + GFC onset,-0.0021899922285228968,-1,-0.004380703438073397,-1,0.004380703438073397,-0.007041454315185547,0.9999006986618042,3.308366649434902e-05,6.616733298869804e-05,1,43.80703438073397
2008-02-01,fold_1,Pre-crisis upturn + GFC onset,-0.00161882268730551,-1,0.001897936686873436,1,-0.001897936686873436,-0.008926033973693848,0.9998648166656494,4.5071305066812783e-05,9.014261013362557e-05,0,-18.97936686873436
2008-02-04,fold_1,Pre-crisis upturn + GFC onset,-0.0003748266026377678,-1,-0.012808330357074738,-1,0.012808330357074738,0.0037679672241210938,0.9999382495880127,2.056294761132449e-05,4.112589522264898e-05,1,128.08330357074738
2008-02-05,fold_1,Pre-crisis upturn + GFC onset,0.0005740154883824289,1,-0.0014324913499876857,-1,-0.0014324913499876857,0.0023300647735595703,0.9999183416366577,2.720447810133919e-05,5.440895620267838e-05,0,-14.324913499876857
2008-02-06,fold_1,Pre-crisis upturn + GFC onset,-0.0031760954298079014,-1,-0.009454712271690369,-1,0.009454712271690369,0.011806845664978027,0.9999375343322754,2.083256549667567e-05,4.166513099335134e-05,1,94.54712271690369
2008-02-07,fold_1,Pre-crisis upturn + GFC onset,-0.003234958741813898,-1,0.07542583346366882,1,-0.07542583346366882,-0.0645095705986023,0.9999375343322754,2.080524427583441e-05,4.161048855166882e-05,0,-754.2583346366882
2008-02-08,fold_1,Pre-crisis upturn + GFC onset,-0.006415951997041702,-1,-0.06865246593952179,-1,0.06865246593952179,-0.00028580427169799805,0.9998834133148193,3.885952173732221e-05,7.771904347464442e-05,1,686.5246593952179
2008-02-12,fold_1,Pre-crisis upturn + GFC onset,-0.0009931771783158183,-1,-0.0017758844187483191,-1,0.0017758844187483191,0.0014895200729370117,0.9999303817749023,2.322216096217744e-05,4.644432192435488e-05,1,17.75884418748319
2008-02-13,fold_1,Pre-crisis upturn + GFC onset,0.005710232071578503,1,0.006048077251762152,1,0.006048077251762152,0.007546663284301758,0.9998607635498047,4.641015038941987e-05,9.282030077883974e-05,1,60.48077251762152
2008-02-14,fold_1,Pre-crisis upturn + GFC onset,6.079618106014095e-05,1,0.002186686033383012,1,0.002186686033383012,0.009749770164489746,0.999929666519165,2.3449742002412677e-05,4.6899484004825354e-05,1,21.866860333830118
