date,fold,regime,prediction,pred_direction,actual_return,actual_direction,strategy_return,cumulative_return,confidence,aleatoric,epistemic,correct,pnl_bps,B_pred,B_actual,D_pred,D_actual
2008-11-18,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.0025097541511058807,1,-0.05363579839468002,-1,-0.05363579839468002,-0.05363579839468002,,,,0,-536.3579839468002,0.00557450857013464,-0.0060164593160152435,0.0025097541511058807,-1.3795502580863528
2008-11-19,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.008488081395626068,1,-0.049609940499067307,-1,-0.049609940499067307,-0.10324573889374733,,,,0,-496.09940499067307,0.03048054315149784,0.08865413069725037,0.008488081395626068,-1.234032731259152
2008-11-20,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.010723285377025604,1,0.042510632425546646,1,0.042510632425546646,-0.060735106468200684,,,,1,425.10632425546646,0.04314519092440605,0.13039687275886536,0.010723285377025604,1.0195702067929981
2008-11-21,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.006645921617746353,1,0.059322528541088104,1,0.059322528541088104,-0.0014125779271125793,,,,1,593.225285410881,0.01972700096666813,0.009702088311314583,0.006645921617746353,1.4078845529535253
2008-11-24,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0018672272562980652,-1,-0.0046038818545639515,-1,0.0046038818545639515,0.003191303927451372,,,,1,46.038818545639515,-0.016097811982035637,-0.016746971756219864,-0.0018672272562980652,-0.10529690246968396
2008-11-25,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),9.538233280181885e-05,1,0.04103479161858559,1,0.04103479161858559,0.04422609554603696,,,,1,410.34791618585587,-0.007665482349693775,0.015847941860556602,9.538233280181885e-05,1.111254334073887
2008-11-26,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.00860973447561264,-1,-0.007867200300097466,-1,0.007867200300097466,0.052093295846134424,,,,1,78.67200300097466,-0.0521429143846035,-0.053896866738796234,-0.00860973447561264,-0.2067849103956423
2008-11-28,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.009433085098862648,-1,-0.07818415015935898,-1,0.07818415015935898,0.1302774460054934,,,,1,781.8415015935898,-0.04209820553660393,-0.0062005408108234406,-0.009433085098862648,-2.0920149030097552
2008-12-01,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.0017127692699432373,1,0.03287346661090851,1,0.03287346661090851,0.1631509126164019,,,,1,328.7346661090851,-0.014348923228681087,0.11061938107013702,0.0017127692699432373,0.7967744531761531
2008-12-02,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.0003621131181716919,1,0.027991032227873802,1,0.027991032227873802,0.1911419448442757,,,,1,279.910322278738,-0.019220907241106033,0.07541601359844208,0.0003621131181716919,0.6679611691128471
2008-12-03,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0037241633981466293,-1,-0.0287100151181221,-1,0.0287100151181221,0.2198519599623978,,,,1,287.100151181221,-0.04030478000640869,0.04408736154437065,-0.0037241633981466293,-0.6850921338906252
2008-12-04,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0009072925895452499,-1,0.03982912749052048,1,-0.03982912749052048,0.18002283247187734,,,,0,-398.2912749052048,-0.020545540377497673,0.04499876871705055,-0.0009072925895452499,0.9793462647053741
2008-12-05,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0002611614763736725,-1,0.03863576799631119,1,-0.03863576799631119,0.14138706447556615,,,,0,-386.3576799631119,-0.03630843758583069,0.025248471647500992,-0.0002611614763736725,0.9573386069605946
2008-12-08,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.005231143906712532,-1,-0.0023298992309719324,-1,0.0023298992309719324,0.14371696370653808,,,,1,23.298992309719324,-0.038212500512599945,-0.031062552705407143,-0.005231143906712532,-0.05680074135595529
2008-12-09,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0050226859748363495,-1,-0.0033376188948750496,-1,0.0033376188948750496,0.14705458260141313,,,,1,33.376188948750496,-0.025705799460411072,0.018161559477448463,-0.0050226859748363495,-0.08158449891293568
2008-12-10,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0013604462146759033,-1,-0.0277986079454422,-1,0.0277986079454422,0.17485319054685533,,,,1,277.986079454422,-0.019631005823612213,0.009317740797996521,-0.0013604462146759033,-0.6843648104632636
2008-12-11,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0015962384641170502,-1,0.020078828558325768,1,-0.020078828558325768,0.15477436198852956,,,,0,-200.78828558325768,-0.011901631020009518,0.019404899328947067,-0.0015962384641170502,0.505647258021963
2008-12-12,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.007244523614645004,-1,-0.017675256356596947,-1,0.017675256356596947,0.1724496183451265,,,,1,176.75256356596947,-0.01992286555469036,0.007497432641685009,-0.007244523614645004,-0.4687346241071723
2008-12-15,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.008061002939939499,-1,0.04689421504735947,1,-0.04689421504735947,0.12555540329776704,,,,0,-468.94215047359467,-0.008580402471125126,0.003164258087053895,-0.008061002939939499,1.2939084794448272
2008-12-16,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.001619134098291397,-1,-0.012181437574326992,-1,0.012181437574326992,0.13773684087209404,,,,1,121.81437574326992,-0.009510572999715805,-0.04887895658612251,-0.001619134098291397,-0.32546634396738044
2008-12-17,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.00031448155641555786,1,-0.017711449414491653,-1,-0.017711449414491653,0.12002539145760238,,,,0,-177.11449414491653,0.013833684846758842,-0.033948201686143875,0.00031448155641555786,-0.4719795642427665
2008-12-18,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.0030073821544647217,1,0.008171360939741135,1,0.008171360939741135,0.12819675239734352,,,,1,81.71360939741135,0.024537021294236183,-0.01657971180975437,0.0030073821544647217,0.22839322156023914
2008-12-19,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.0027932636439800262,1,-0.02200843021273613,-1,-0.02200843021273613,0.10618832218460739,,,,0,-220.0843021273613,0.021980376914143562,-0.03302434831857681,0.0027932636439800262,-0.6461012592114418
2008-12-22,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.002819802612066269,1,-0.005149002652615309,-1,-0.005149002652615309,0.10103931953199208,,,,0,-51.49002652615309,0.01791268028318882,0.009539843536913395,0.002819802612066269,-0.1556607008643919
2008-12-23,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.004949640482664108,1,0.0027493173256516457,1,0.0027493173256516457,0.10378863685764372,,,,1,27.493173256516457,0.013025063090026379,0.0231305118650198,0.004949640482664108,0.09066467300399882
2008-12-24,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.0005676783621311188,1,-0.0003429576463531703,-1,-0.0003429576463531703,0.10344567921129055,,,,0,-3.4295764635317028,-0.002320103347301483,0.06284288316965103,0.0005676783621311188,-0.01131396397522408
2008-12-26,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0010687392204999924,-1,-0.008273275569081306,-1,0.008273275569081306,0.11171895478037186,,,,1,82.73275569081306,-0.008349228650331497,0.06286349147558212,-0.0010687392204999924,-0.28636381278925166
2008-12-29,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.002235734835267067,-1,0.020555762574076653,1,-0.020555762574076653,0.09116319220629521,,,,0,-205.55762574076653,-0.004865026101469994,0.08108048141002655,-0.002235734835267067,0.7113592667332982
2008-12-30,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.005014965310692787,-1,0.008441665209829807,1,-0.008441665209829807,0.0827215269964654,,,,0,-84.41665209829807,-0.011578116565942764,0.0317063182592392,-0.005014965310692787,0.359792261687734
2008-12-31,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.00754513218998909,-1,0.042461689561605453,1,-0.042461689561605453,0.040259837434859946,,,,0,-424.61689561605453,-0.01992189511656761,0.033722203224897385,-0.00754513218998909,1.8988990613166399
2009-01-02,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.01041770912706852,-1,-0.00032235000981017947,-1,0.00032235000981017947,0.040582187444670126,,,,1,3.2235000981017947,-0.034129947423934937,-0.03142658993601799,-0.01041770912706852,-0.013732587060522822
2009-01-05,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.009222572669386864,-1,0.00994371809065342,1,-0.00994371809065342,0.030638469354016706,,,,0,-99.4371809065342,-0.023072224110364914,-0.04956405982375145,-0.009222572669386864,0.440405604963444
2009-01-06,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.011955244466662407,-1,-0.028818404302001,-1,0.028818404302001,0.059456873656017706,,,,1,288.18404302001,-0.030029678717255592,-0.0591689758002758,-0.011955244466662407,-1.38107552841447
2009-01-07,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.007482627406716347,-1,0.010457552038133144,1,-0.010457552038133144,0.04899932161788456,,,,0,-104.57552038133144,-0.01883709616959095,-0.06130253151059151,-0.007482627406716347,0.5213772021956417
2009-01-08,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.005975101143121719,-1,-0.02268710546195507,-1,0.02268710546195507,0.07168642707983963,,,,1,226.8710546195507,-0.01791977323591709,-0.05547646805644035,-0.005975101143121719,-1.123864984696404
