date,pred_ret_1d,pred_direction,actual_ret_1d,correct,strategy_pnl,cumulative_pnl,cumulative_buy_hold
2025-12-24,0.001717,1,-0.000064,0,-0.000064,-0.000064,-0.000064
2025-12-26,0.002254,1,-0.004852,0,-0.004852,-0.004916,-0.004916
2025-12-29,0.001382,1,-0.002322,0,-0.002322,-0.007239,-0.007239
2025-12-30,0.002233,1,-0.008300,0,-0.008300,-0.015539,-0.015539
2025-12-31,0.003404,1,-0.001939,0,-0.001939,-0.017478,-0.017478
2026-01-02,0.005666,1,0.007912,1,0.007912,-0.009566,-0.009566
2026-01-05,0.002532,1,0.008748,1,0.008748,-0.000818,-0.000818
2026-01-06,0.001500,1,0.000962,1,0.000962,0.000144,0.000144
2026-01-07,0.001611,1,-0.005705,0,-0.005705,-0.005561,-0.005561
2026-01-08,0.004593,1,0.009911,1,0.009911,0.004350,0.004350
2026-01-09,0.002964,1,0.000829,1,0.000829,0.005179,0.005179
2026-01-12,0.001806,1,-0.001484,0,-0.001484,0.003695,0.003695
2026-01-13,0.002827,1,-0.010740,0,-0.010740,-0.007045,-0.007045
2026-01-14,0.004307,1,0.003593,1,0.003593,-0.003452,-0.003452
2026-01-15,0.004568,1,-0.000837,0,-0.000837,-0.004288,-0.004288
2026-01-16,0.006295,1,-0.021476,0,-0.021476,-0.025765,-0.025765
2026-01-20,0.006653,1,0.013428,1,0.013428,-0.012337,-0.012337
2026-01-21,0.008354,1,0.007243,1,0.007243,-0.005094,-0.005094
2026-01-22,0.006149,1,0.003152,1,0.003152,-0.001941,-0.001941
2026-01-23,0.002827,1,0.004390,1,0.004390,0.002449,0.002449
2026-01-26,0.002043,1,0.009024,1,0.009024,0.011474,0.011474
2026-01-27,0.002847,1,0.003306,1,0.003306,0.014780,0.014780
2026-01-28,0.002656,1,-0.006003,0,-0.006003,0.008776,0.008776
2026-01-29,0.003606,1,-0.012084,0,-0.012084,-0.003307,-0.003307
2026-01-30,0.009180,1,0.006843,1,0.006843,0.003536,0.003536
2026-02-02,0.001862,1,-0.015483,0,-0.015483,-0.011947,-0.011947
2026-02-03,0.007260,1,-0.017623,0,-0.017623,-0.029571,-0.029571
2026-02-04,0.005812,1,-0.014500,0,-0.014500,-0.044071,-0.044071
2026-02-05,0.007055,1,0.020918,1,0.020918,-0.023153,-0.023153
2026-02-06,0.005412,1,0.007631,1,0.007631,-0.015522,-0.015522
2026-02-09,0.002080,1,-0.004650,0,-0.004650,-0.020172,-0.020172
2026-02-10,0.005422,1,0.002678,1,0.002678,-0.017494,-0.017494
2026-02-11,0.005206,1,-0.020549,0,-0.020549,-0.038042,-0.038042
2026-02-12,0.006922,1,0.002129,1,0.002129,-0.035914,-0.035914
2026-02-13,0.005296,1,-0.001031,0,-0.001031,-0.036944,-0.036944
2026-02-17,0.006999,1,0.007439,1,0.007439,-0.029505,-0.029505
2026-02-18,0.007950,1,-0.003837,0,-0.003837,-0.033342,-0.033342
2026-02-19,0.006835,1,0.008810,1,0.008810,-0.024532,-0.024532
2026-02-20,0.006142,1,-0.012229,0,-0.012229,-0.036761,-0.036761
2026-02-23,0.004311,1,0.010684,1,0.010684,-0.026077,-0.026077
2026-02-24,0.004598,1,0.014389,1,0.014389,-0.011688,-0.011688
2026-02-25,0.005668,1,-0.012138,0,-0.012138,-0.023826,-0.023826
2026-02-26,0.002483,1,-0.003206,0,-0.003206,-0.027032,-0.027032
2026-02-27,0.003801,1,0.001316,1,0.001316,-0.025715,-0.025715
2026-03-02,0.004392,1,-0.010763,0,-0.010763,-0.036479,-0.036479
2026-03-03,0.001686,1,0.015128,1,0.015128,-0.021350,-0.021350
2026-03-04,0.000997,1,-0.003017,0,-0.003017,-0.024368,-0.024368
2026-03-05,0.000265,1,-0.015158,0,-0.015158,-0.039525,-0.039525
2026-03-06,0.001402,1,0.013267,1,0.013267,-0.026258,-0.026258
2026-03-09,0.000697,1,0.000016,1,0.000016,-0.026242,-0.026242
2026-03-10,0.000422,1,-0.000132,0,-0.000132,-0.026373,-0.026373
2026-03-11,-0.000324,-1,-0.017312,1,0.017312,-0.009061,-0.043686
2026-03-12,0.006078,1,-0.005945,0,-0.005945,-0.015006,-0.049630
2026-03-13,0.006822,1,0.011155,1,0.011155,-0.003851,-0.038475
2026-03-16,0.008273,1,0.004868,1,0.004868,0.001018,-0.033607
2026-03-17,0.003985,1,-0.014038,0,-0.014038,-0.013020,-0.047645
2026-03-18,0.002780,1,-0.003165,0,-0.003165,-0.016185,-0.050810
2026-03-19,-0.000159,-1,-0.018655,1,0.018655,0.002469,-0.069465
2026-03-20,0.004283,1,0.011414,1,0.011414,0.013883,-0.058051
2026-03-23,0.002912,1,-0.006860,0,-0.006860,0.007023,-0.064911
2026-03-24,0.003206,1,0.006554,1,0.006554,0.013577,-0.058357
2026-03-25,0.002501,1,-0.024157,0,-0.024157,-0.010581,-0.082515
2026-03-26,0.008958,1,-0.019730,0,-0.019730,-0.030311,-0.102245
2026-03-27,0.006849,1,-0.007673,0,-0.007673,-0.037983,-0.109917
2026-03-30,0.010739,1,0.033293,1,0.033293,-0.004690,-0.076624
2026-03-31,0.004961,1,0.012277,1,0.012277,0.007588,-0.064346
2026-04-01,0.006676,1,0.001146,1,0.001146,0.008734,-0.063200
2026-04-02,0.002895,1,0.005999,1,0.005999,0.014733,-0.057201
2026-04-06,0.002234,1,0.000153,1,0.000153,0.014886,-0.057048
2026-04-07,0.002147,1,0.029299,1,0.029299,0.044184,-0.027750
2026-04-08,0.001783,1,0.006742,1,0.006742,0.050926,-0.021008
2026-04-09,0.003465,1,0.001441,1,0.001441,0.052367,-0.019567
2026-04-10,0.001496,1,0.010289,1,0.010289,0.062657,-0.009277
2026-04-13,0.001507,1,0.017994,1,0.017994,0.080651,0.008717
2026-04-14,0.001155,1,0.013902,1,0.013902,0.094553,0.022619
2026-04-15,0.001059,1,0.004805,1,0.004805,0.099358,0.027424
