date,pred_ret_1d,pred_direction,actual_ret_1d,correct,strategy_pnl,cumulative_pnl,cumulative_buy_hold
2026-02-27,-0.004628,-1,0.001316,0,-0.001316,0.009139,-0.025715
2026-03-02,0.007767,1,-0.010763,0,-0.010763,-0.001624,-0.036479
2026-03-03,0.006487,1,0.015128,1,0.015128,0.013504,-0.021350
2026-03-04,-0.030611,-1,-0.003017,1,0.003017,0.016521,-0.024368
2026-03-05,-0.025265,-1,-0.015158,1,0.015158,0.031679,-0.039525
2026-03-06,-0.041013,-1,0.013267,0,-0.013267,0.018412,-0.026258
2026-03-09,-0.040900,-1,0.000016,0,-0.000016,0.018395,-0.026242
2026-03-10,0.008377,1,-0.000132,0,-0.000132,0.018263,-0.026373
2026-03-11,-0.003427,-1,-0.017312,1,0.017312,0.035576,-0.043686
2026-03-12,-0.007126,-1,-0.005945,1,0.005945,0.041521,-0.049630
2026-03-13,-0.007072,-1,0.011155,0,-0.011155,0.030366,-0.038475
2026-03-16,-0.014000,-1,0.004868,0,-0.004868,0.025497,-0.033607
2026-03-17,0.001651,1,-0.014038,0,-0.014038,0.011459,-0.047645
2026-03-18,0.002301,1,-0.003165,0,-0.003165,0.008294,-0.050810
2026-03-19,0.000235,1,-0.018655,0,-0.018655,-0.010360,-0.069465
2026-03-20,-0.001530,-1,0.011414,0,-0.011414,-0.021774,-0.058051
2026-03-23,-0.003555,-1,-0.006860,1,0.006860,-0.014914,-0.064911
2026-03-24,0.007452,1,0.006554,1,0.006554,-0.008360,-0.058357
2026-03-25,-0.002191,-1,-0.024157,1,0.024157,0.015798,-0.082515
2026-03-26,-0.000259,-1,-0.019730,1,0.019730,0.035528,-0.102245
2026-03-27,0.003905,1,-0.007673,0,-0.007673,0.027855,-0.109917
2026-03-30,0.003599,1,0.033293,1,0.033293,0.061148,-0.076624
2026-03-31,0.000938,1,0.012277,1,0.012277,0.073426,-0.064346
2026-04-01,-0.004940,-1,0.001146,0,-0.001146,0.072280,-0.063200
2026-04-02,0.001631,1,0.005999,1,0.005999,0.078279,-0.057201
2026-04-06,0.002992,1,0.000153,1,0.000153,0.078432,-0.057048
2026-04-07,-0.000879,-1,0.029299,0,-0.029299,0.049134,-0.027750
2026-04-08,-0.004891,-1,0.006742,0,-0.006742,0.042392,-0.021008
2026-04-09,0.001852,1,0.001441,1,0.001441,0.043833,-0.019567
2026-04-10,0.000228,1,0.010289,1,0.010289,0.054122,-0.009277
2026-04-13,-0.002620,-1,0.017994,0,-0.017994,0.036128,0.008717
2026-04-14,-0.006059,-1,0.013902,0,-0.013902,0.022226,0.022619
2026-04-15,-0.005863,-1,0.004805,0,-0.004805,0.017421,0.027424
2026-04-16,-0.005801,-1,0.012999,0,-0.012999,0.004422,0.040423
2026-04-17,-0.007487,-1,-0.003180,1,0.003180,0.007602,0.037244
2026-04-20,0.001132,1,-0.003811,0,-0.003811,0.003791,0.033433
2026-04-21,0.003117,1,0.016592,1,0.016592,0.020383,0.050025
2026-04-22,-0.001383,-1,-0.005649,1,0.005649,0.026032,0.044376
