date,pred_ret_1d,pred_direction,actual_ret_1d,correct,strategy_pnl,cumulative_pnl,cumulative_buy_hold
2025-12-24,-0.000279,-1,-0.000064,1,0.000064,0.000064,-0.000064
2025-12-26,-0.000891,-1,-0.004852,1,0.004852,0.004916,-0.004916
2025-12-29,-0.001436,-1,-0.002322,1,0.002322,0.007239,-0.007239
2025-12-30,-0.001881,-1,-0.008300,1,0.008300,0.015539,-0.015539
2025-12-31,-0.001240,-1,-0.001939,1,0.001939,0.017478,-0.017478
2026-01-02,0.005859,1,0.007912,1,0.007912,0.025389,-0.009566
2026-01-05,-0.004072,-1,0.008748,0,-0.008748,0.016641,-0.000818
2026-01-06,-0.000603,-1,0.000962,0,-0.000962,0.015679,0.000144
2026-01-07,0.000625,1,-0.005705,0,-0.005705,0.009974,-0.005561
2026-01-08,0.000823,1,0.009911,1,0.009911,0.019885,0.004350
2026-01-09,0.001837,1,0.000829,1,0.000829,0.020714,0.005179
2026-01-12,0.001240,1,-0.001484,0,-0.001484,0.019230,0.003695
2026-01-13,0.002271,1,-0.010740,0,-0.010740,0.008490,-0.007045
2026-01-14,0.009568,1,0.003593,1,0.003593,0.012083,-0.003452
2026-01-15,0.004404,1,-0.000837,0,-0.000837,0.011246,-0.004288
2026-01-16,0.022983,1,-0.021476,0,-0.021476,-0.010230,-0.025765
2026-01-20,0.003255,1,0.013428,1,0.013428,0.003198,-0.012337
2026-01-21,0.010168,1,0.007243,1,0.007243,0.010441,-0.005094
2026-01-22,0.001788,1,0.003152,1,0.003152,0.013593,-0.001941
2026-01-23,0.005703,1,0.004390,1,0.004390,0.017984,0.002449
2026-01-26,0.001654,1,0.009024,1,0.009024,0.027008,0.011474
2026-01-27,0.002394,1,0.003306,1,0.003306,0.030314,0.014780
2026-01-28,0.001608,1,-0.006003,0,-0.006003,0.024311,0.008776
2026-01-29,0.004142,1,-0.012084,0,-0.012084,0.012227,-0.003307
2026-01-30,0.034814,1,0.006843,1,0.006843,0.019070,0.003536
2026-02-02,0.007162,1,-0.015483,0,-0.015483,0.003587,-0.011947
2026-02-03,0.002356,1,-0.017623,0,-0.017623,-0.014036,-0.029571
2026-02-04,0.004609,1,-0.014500,0,-0.014500,-0.028536,-0.044071
2026-02-05,0.005474,1,0.020918,1,0.020918,-0.007619,-0.023153
2026-02-06,0.001525,1,0.007631,1,0.007631,0.000012,-0.015522
2026-02-09,0.003365,1,-0.004650,0,-0.004650,-0.004638,-0.020172
2026-02-10,0.016688,1,0.002678,1,0.002678,-0.001959,-0.017494
2026-02-11,0.005829,1,-0.020549,0,-0.020549,-0.022508,-0.038042
2026-02-12,0.035988,1,0.002129,1,0.002129,-0.020379,-0.035914
2026-02-13,-0.000395,-1,-0.001031,1,0.001031,-0.019348,-0.036944
2026-02-17,0.004238,1,0.007439,1,0.007439,-0.011909,-0.029505
2026-02-18,-0.003126,-1,-0.003837,1,0.003837,-0.008072,-0.033342
2026-02-19,0.002777,1,0.008810,1,0.008810,0.000738,-0.024532
