date,pred_ret_1d,pred_direction,actual_ret_1d,correct,strategy_pnl,cumulative_pnl,cumulative_buy_hold
2025-11-18,0.003040,1,0.005952,1,0.005952,0.005952,0.005952
2025-11-19,-0.002649,-1,-0.023956,1,0.023956,0.029909,-0.018004
2025-11-20,0.004400,1,0.007485,1,0.007485,0.037394,-0.010519
2025-11-21,0.008597,1,0.025252,1,0.025252,0.062645,0.014732
2025-11-24,0.001307,1,0.006145,1,0.006145,0.068790,0.020877
2025-11-25,0.001183,1,0.008797,1,0.008797,0.077587,0.029674
2025-11-26,0.000130,1,0.008074,1,0.008074,0.085661,0.037748
2025-11-28,0.002643,1,-0.003365,0,-0.003365,0.082297,0.034384
2025-12-01,-0.000693,-1,0.007796,0,-0.007796,0.074501,0.042179
2025-12-02,-0.000754,-1,0.002441,0,-0.002441,0.072061,0.044620
2025-12-03,-0.001074,-1,-0.000931,1,0.000931,0.072991,0.043690
2025-12-04,0.000532,1,0.004069,1,0.004069,0.077060,0.047759
2025-12-05,0.002014,1,-0.001920,0,-0.001920,0.075140,0.045838
2025-12-08,0.001386,1,0.001233,1,0.001233,0.076372,0.047071
2025-12-09,0.001950,1,0.004087,1,0.004087,0.080460,0.051158
2025-12-10,0.002185,1,-0.003240,0,-0.003240,0.077220,0.047919
2025-12-11,0.001512,1,-0.019303,0,-0.019303,0.057917,0.028615
2025-12-12,0.004574,1,-0.005032,0,-0.005032,0.052885,0.023583
2025-12-15,0.003332,1,0.001980,1,0.001980,0.054865,0.025563
2025-12-16,0.003427,1,-0.018711,0,-0.018711,0.036154,0.006852
2025-12-17,0.003619,1,0.014386,1,0.014386,0.050540,0.021238
2025-12-18,0.000745,1,0.012951,1,0.012951,0.063491,0.034190
2025-12-19,0.000555,1,0.004782,1,0.004782,0.068273,0.038972
2025-12-22,-0.000075,-1,0.004672,0,-0.004672,0.063601,0.043644
2025-12-23,0.000133,1,0.002921,1,0.002921,0.066522,0.046565
2025-12-24,-0.002828,-1,-0.000064,1,0.000064,0.066586,0.046501
2025-12-26,-0.001428,-1,-0.004852,1,0.004852,0.071438,0.041649
2025-12-29,-0.000601,-1,-0.002322,1,0.002322,0.073760,0.039327
2025-12-30,-0.000483,-1,-0.008300,1,0.008300,0.082060,0.031027
2025-12-31,0.000423,1,-0.001939,0,-0.001939,0.080121,0.029088
2026-01-02,0.003117,1,0.007912,1,0.007912,0.088033,0.036999
