date,pred_ret_1d,pred_direction,actual_ret_1d,correct,strategy_pnl,cumulative_pnl,cumulative_buy_hold
2026-01-21,0.006220,1,0.007243,1,0.007243,-0.063926,0.041472
2026-01-22,-0.001216,-1,0.003152,0,-0.003152,-0.067079,0.044624
2026-01-23,0.000099,1,0.004390,1,0.004390,-0.062688,0.049014
2026-01-26,-0.002305,-1,0.009024,0,-0.009024,-0.071713,0.058039
2026-01-27,0.001138,1,0.003306,1,0.003306,-0.068407,0.061345
2026-01-28,-0.000982,-1,-0.006003,1,0.006003,-0.062403,0.055342
2026-01-29,0.007580,1,-0.012084,0,-0.012084,-0.074487,0.043258
2026-01-30,0.012589,1,0.006843,1,0.006843,-0.067644,0.050101
2026-02-02,0.012712,1,-0.015483,0,-0.015483,-0.083127,0.034618
2026-02-03,0.007854,1,-0.017623,0,-0.017623,-0.100751,0.016994
2026-02-04,0.011373,1,-0.014500,0,-0.014500,-0.115250,0.002494
2026-02-05,0.007662,1,0.020918,1,0.020918,-0.094333,0.023412
2026-02-06,0.001245,1,0.007631,1,0.007631,-0.086702,0.031043
2026-02-09,-0.002660,-1,-0.004650,1,0.004650,-0.082052,0.026393
2026-02-10,0.005999,1,0.002678,1,0.002678,-0.079373,0.029071
2026-02-11,0.000952,1,-0.020549,0,-0.020549,-0.099922,0.008523
2026-02-12,0.008265,1,0.002129,1,0.002129,-0.097793,0.010652
2026-02-13,0.009977,1,-0.001031,0,-0.001031,-0.098824,0.009621
2026-02-17,0.005559,1,0.007439,1,0.007439,-0.091384,0.017060
2026-02-18,-0.002544,-1,-0.003837,1,0.003837,-0.087547,0.013223
2026-02-19,-0.001782,-1,0.008810,0,-0.008810,-0.096357,0.022033
2026-02-20,0.001417,1,-0.012229,0,-0.012229,-0.108587,0.009804
2026-02-23,0.001839,1,0.010684,1,0.010684,-0.097902,0.020488
2026-02-24,0.001726,1,0.014389,1,0.014389,-0.083513,0.034877
2026-02-25,-0.000713,-1,-0.012138,1,0.012138,-0.071375,0.022739
2026-02-26,0.001021,1,-0.003206,0,-0.003206,-0.074581,0.019533
2026-02-27,0.002500,1,0.001316,1,0.001316,-0.073265,0.020850
2026-03-02,0.006268,1,-0.010763,0,-0.010763,-0.084028,0.010087
2026-03-03,0.008580,1,0.015128,1,0.015128,-0.068900,0.025215
2026-03-04,0.008621,1,-0.003017,0,-0.003017,-0.071917,0.022197
2026-03-05,0.013252,1,-0.015158,0,-0.015158,-0.087075,0.007040
2026-03-06,0.016158,1,0.013267,1,0.013267,-0.073808,0.020307
2026-03-09,0.017941,1,0.000016,1,0.000016,-0.073791,0.020324
2026-03-10,0.005296,1,-0.000132,0,-0.000132,-0.073923,0.020192
2026-03-11,0.004971,1,-0.017312,0,-0.017312,-0.091235,0.002880
2026-03-12,0.015872,1,-0.005945,0,-0.005945,-0.097180,-0.003065
2026-03-13,0.000767,1,0.011155,1,0.011155,-0.086025,0.008090
2026-03-16,-0.000796,-1,0.004868,0,-0.004868,-0.090893,0.012958
2026-03-17,0.004944,1,-0.014038,0,-0.014038,-0.104931,-0.001080
2026-03-18,0.008541,1,-0.003165,0,-0.003165,-0.108096,-0.004245
2026-03-19,0.006118,1,-0.018655,0,-0.018655,-0.126751,-0.022900
2026-03-20,0.008506,1,0.011414,1,0.011414,-0.115337,-0.011486
2026-03-23,0.007773,1,-0.006860,0,-0.006860,-0.122198,-0.018346
2026-03-24,0.004787,1,0.006554,1,0.006554,-0.115644,-0.011792
2026-03-25,0.005111,1,-0.024157,0,-0.024157,-0.139801,-0.035949
2026-03-26,0.006604,1,-0.019730,0,-0.019730,-0.159531,-0.055680
2026-03-27,0.008375,1,-0.007673,0,-0.007673,-0.167204,-0.063352
2026-03-30,0.008360,1,0.033293,1,0.033293,-0.133910,-0.030059
2026-03-31,0.004623,1,0.012277,1,0.012277,-0.121633,-0.017781
2026-04-01,0.006295,1,0.001146,1,0.001146,-0.120487,-0.016635
2026-04-02,0.006129,1,0.005999,1,0.005999,-0.114487,-0.010636
2026-04-06,0.005959,1,0.000153,1,0.000153,-0.114334,-0.010483
2026-04-07,0.009128,1,0.029299,1,0.029299,-0.085036,0.018816
2026-04-08,0.010600,1,0.006742,1,0.006742,-0.078294,0.025558
2026-04-09,0.008446,1,0.001441,1,0.001441,-0.076853,0.026999
2026-04-10,0.011620,1,0.010289,1,0.010289,-0.066563,0.037288
2026-04-13,0.010694,1,0.017994,1,0.017994,-0.048569,0.055282
2026-04-14,0.011882,1,0.013902,1,0.013902,-0.034667,0.069185
2026-04-15,0.011406,1,0.004805,1,0.004805,-0.029862,0.073989
2026-04-16,0.014380,1,0.012999,1,0.012999,-0.016863,0.086989
2026-04-17,0.013948,1,-0.003180,0,-0.003180,-0.020043,0.083809
2026-04-20,0.011259,1,-0.003811,0,-0.003811,-0.023853,0.079998
2026-04-21,0.010732,1,0.016592,1,0.016592,-0.007261,0.096590
2026-04-22,0.012830,1,-0.005649,0,-0.005649,-0.012910,0.090942
