date,pred_ret_1d,pred_direction,actual_ret_1d,correct,strategy_pnl,cumulative_pnl,cumulative_buy_hold
2026-02-02,-0.001200,-1,-0.015483,1,0.015483,0.024720,-0.011947
2026-02-03,0.005363,1,-0.017623,0,-0.017623,0.007096,-0.029571
2026-02-04,0.003615,1,-0.014500,0,-0.014500,-0.007404,-0.044071
2026-02-05,0.002292,1,0.020918,1,0.020918,0.013514,-0.023153
2026-02-06,0.002487,1,0.007631,1,0.007631,0.021145,-0.015522
2026-02-09,0.005478,1,-0.004650,0,-0.004650,0.016495,-0.020172
2026-02-10,0.009951,1,0.002678,1,0.002678,0.019173,-0.017494
2026-02-11,0.001457,1,-0.020549,0,-0.020549,-0.001375,-0.038042
2026-02-12,0.007018,1,0.002129,1,0.002129,0.000754,-0.035914
2026-02-13,-0.001924,-1,-0.001031,1,0.001031,0.001784,-0.036944
2026-02-17,0.011625,1,0.007439,1,0.007439,0.009224,-0.029505
2026-02-18,0.008341,1,-0.003837,0,-0.003837,0.005387,-0.033342
2026-02-19,0.007297,1,0.008810,1,0.008810,0.014197,-0.024532
2026-02-20,0.023159,1,-0.012229,0,-0.012229,0.001967,-0.036761
2026-02-23,0.011888,1,0.010684,1,0.010684,0.012651,-0.026077
2026-02-24,0.019954,1,0.014389,1,0.014389,0.027040,-0.011688
2026-02-25,0.019071,1,-0.012138,0,-0.012138,0.014903,-0.023826
2026-02-26,0.015158,1,-0.003206,0,-0.003206,0.011697,-0.027032
2026-02-27,0.008127,1,0.001316,1,0.001316,0.013013,-0.025715
2026-03-02,0.006377,1,-0.010763,0,-0.010763,0.002250,-0.036479
2026-03-03,-0.009534,-1,0.015128,0,-0.015128,-0.012878,-0.021350
2026-03-04,-0.020386,-1,-0.003017,1,0.003017,-0.009861,-0.024368
2026-03-05,-0.004493,-1,-0.015158,1,0.015158,0.005297,-0.039525
2026-03-06,0.004762,1,0.013267,1,0.013267,0.018564,-0.026258
2026-03-09,0.001088,1,0.000016,1,0.000016,0.018580,-0.026242
2026-03-10,0.021515,1,-0.000132,0,-0.000132,0.018449,-0.026373
2026-03-11,0.010227,1,-0.017312,0,-0.017312,0.001136,-0.043686
2026-03-12,0.008394,1,-0.005945,0,-0.005945,-0.004809,-0.049630
2026-03-13,0.005899,1,0.011155,1,0.011155,0.006346,-0.038475
2026-03-16,0.013272,1,0.004868,1,0.004868,0.011215,-0.033607
2026-03-17,0.010873,1,-0.014038,0,-0.014038,-0.002823,-0.047645
2026-03-18,0.022956,1,-0.003165,0,-0.003165,-0.005988,-0.050810
2026-03-19,0.015574,1,-0.018655,0,-0.018655,-0.024643,-0.069465
2026-03-20,0.016101,1,0.011414,1,0.011414,-0.013229,-0.058051
2026-03-23,0.010730,1,-0.006860,0,-0.006860,-0.020089,-0.064911
2026-03-24,0.021853,1,0.006554,1,0.006554,-0.013535,-0.058357
2026-03-25,0.014302,1,-0.024157,0,-0.024157,-0.037693,-0.082515
2026-03-26,0.025700,1,-0.019730,0,-0.019730,-0.057423,-0.102245
2026-03-27,0.023808,1,-0.007673,0,-0.007673,-0.065095,-0.109917
2026-03-30,0.030437,1,0.033293,1,0.033293,-0.031802,-0.076624
2026-03-31,0.016574,1,0.012277,1,0.012277,-0.019525,-0.064346
2026-04-01,0.014455,1,0.001146,1,0.001146,-0.018379,-0.063200
2026-04-02,0.005490,1,0.005999,1,0.005999,-0.012379,-0.057201
2026-04-06,-0.011585,-1,0.000153,0,-0.000153,-0.012532,-0.057048
2026-04-07,-0.016164,-1,0.029299,0,-0.029299,-0.041831,-0.027750
2026-04-08,-0.005758,-1,0.006742,0,-0.006742,-0.048573,-0.021008
2026-04-09,0.004506,1,0.001441,1,0.001441,-0.047132,-0.019567
2026-04-10,-0.003752,-1,0.010289,0,-0.010289,-0.057421,-0.009277
2026-04-13,-0.003374,-1,0.017994,0,-0.017994,-0.075415,0.008717
2026-04-14,-0.005727,-1,0.013902,0,-0.013902,-0.089317,0.022619
2026-04-15,-0.007255,-1,0.004805,0,-0.004805,-0.094122,0.027424
2026-04-16,-0.006545,-1,0.012999,0,-0.012999,-0.107122,0.040423
2026-04-17,-0.007209,-1,-0.003180,1,0.003180,-0.103942,0.037244
2026-04-20,-0.005889,-1,-0.003811,1,0.003811,-0.100131,0.033433
2026-04-21,-0.002625,-1,0.016592,0,-0.016592,-0.116723,0.050025
2026-04-22,0.001691,1,-0.005649,0,-0.005649,-0.122372,0.044376
