date,pred_ret_1d,pred_direction,actual_ret_1d,correct,strategy_pnl,cumulative_pnl,cumulative_buy_hold
2025-11-18,-0.002651,-1,0.005952,0,-0.005952,-0.005952,0.005952
2025-11-19,-0.005397,-1,-0.023956,1,0.023956,0.018004,-0.018004
2025-11-20,-0.001443,-1,0.007485,0,-0.007485,0.010519,-0.010519
2025-11-21,0.005514,1,0.025252,1,0.025252,0.035771,0.014732
2025-11-24,0.002303,1,0.006145,1,0.006145,0.041916,0.020877
2025-11-25,0.007358,1,0.008797,1,0.008797,0.050713,0.029674
2025-11-26,0.005179,1,0.008074,1,0.008074,0.058787,0.037748
2025-11-28,0.005127,1,-0.003365,0,-0.003365,0.055423,0.034384
2025-12-01,-0.002748,-1,0.007796,0,-0.007796,0.047627,0.042179
2025-12-02,-0.000054,-1,0.002441,0,-0.002441,0.045186,0.044620
2025-12-03,0.001862,1,-0.000931,0,-0.000931,0.044256,0.043690
2025-12-04,0.001962,1,0.004069,1,0.004069,0.048325,0.047759
2025-12-05,0.001662,1,-0.001920,0,-0.001920,0.046404,0.045838
2025-12-08,0.001387,1,0.001233,1,0.001233,0.047637,0.047071
2025-12-09,0.001844,1,0.004087,1,0.004087,0.051724,0.051158
2025-12-10,0.003221,1,-0.003240,0,-0.003240,0.048485,0.047919
2025-12-11,0.002122,1,-0.019303,0,-0.019303,0.029181,0.028615
2025-12-12,0.005841,1,-0.005032,0,-0.005032,0.024149,0.023583
2025-12-15,0.006801,1,0.001980,1,0.001980,0.026129,0.025563
2025-12-16,0.006459,1,-0.018711,0,-0.018711,0.007418,0.006852
2025-12-17,0.004866,1,0.014386,1,0.014386,0.021804,0.021238
2025-12-18,0.005697,1,0.012951,1,0.012951,0.034756,0.034190
2025-12-19,0.004477,1,0.004782,1,0.004782,0.039538,0.038972
2025-12-22,0.002286,1,0.004672,1,0.004672,0.044210,0.043644
2025-12-23,0.001961,1,0.002921,1,0.002921,0.047131,0.046565
2025-12-24,0.001831,1,-0.000064,0,-0.000064,0.047067,0.046501
2025-12-26,-0.001636,-1,-0.004852,1,0.004852,0.051919,0.041649
2025-12-29,-0.001116,-1,-0.002322,1,0.002322,0.054242,0.039327
2025-12-30,-0.000601,-1,-0.008300,1,0.008300,0.062541,0.031027
2025-12-31,-0.000579,-1,-0.001939,1,0.001939,0.064480,0.029088
2026-01-02,0.001910,1,0.007912,1,0.007912,0.072392,0.036999
2026-01-05,0.000459,1,0.008748,1,0.008748,0.081140,0.045747
2026-01-06,0.002668,1,0.000962,1,0.000962,0.082102,0.046709
2026-01-07,0.003023,1,-0.005705,0,-0.005705,0.076397,0.041004
2026-01-08,0.004347,1,0.009911,1,0.009911,0.086308,0.050915
2026-01-09,0.003871,1,0.000829,1,0.000829,0.087137,0.051745
2026-01-12,0.004356,1,-0.001484,0,-0.001484,0.085653,0.050261
2026-01-13,0.004607,1,-0.010740,0,-0.010740,0.074913,0.039520
2026-01-14,0.005674,1,0.003593,1,0.003593,0.078506,0.043113
2026-01-15,0.004267,1,-0.000837,0,-0.000837,0.077669,0.042277
2026-01-16,0.005434,1,-0.021476,0,-0.021476,0.056193,0.020801
2026-01-20,0.001776,1,0.013428,1,0.013428,0.069621,0.034228
2026-01-21,0.001837,1,0.007243,1,0.007243,0.076864,0.041472
2026-01-22,0.000437,1,0.003152,1,0.003152,0.080017,0.044624
2026-01-23,0.001848,1,0.004390,1,0.004390,0.084407,0.049014
2026-01-26,0.000219,1,0.009024,1,0.009024,0.093432,0.058039
2026-01-27,0.001365,1,0.003306,1,0.003306,0.096738,0.061345
2026-01-28,0.000675,1,-0.006003,0,-0.006003,0.090734,0.055342
2026-01-29,-0.001812,-1,-0.012084,1,0.012084,0.102818,0.043258
2026-01-30,0.002664,1,0.006843,1,0.006843,0.109661,0.050101
2026-02-02,0.002770,1,-0.015483,0,-0.015483,0.094178,0.034618
2026-02-03,0.002721,1,-0.017623,0,-0.017623,0.076554,0.016994
2026-02-04,0.005717,1,-0.014500,0,-0.014500,0.062054,0.002494
2026-02-05,0.004848,1,0.020918,1,0.020918,0.082972,0.023412
2026-02-06,0.005278,1,0.007631,1,0.007631,0.090603,0.031043
2026-02-09,0.002096,1,-0.004650,0,-0.004650,0.085953,0.026393
2026-02-10,0.003354,1,0.002678,1,0.002678,0.088631,0.029071
2026-02-11,-0.003088,-1,-0.020549,1,0.020549,0.109180,0.008523
2026-02-12,-0.000894,-1,0.002129,0,-0.002129,0.107051,0.010652
2026-02-13,-0.000829,-1,-0.001031,1,0.001031,0.108082,0.009621
2026-02-17,0.000547,1,0.007439,1,0.007439,0.115521,0.017060
2026-02-18,-0.004682,-1,-0.003837,1,0.003837,0.119358,0.013223
2026-02-19,-0.001630,-1,0.008810,0,-0.008810,0.110548,0.022033
2026-02-20,0.004519,1,-0.012229,0,-0.012229,0.098319,0.009804
2026-02-23,0.000977,1,0.010684,1,0.010684,0.109003,0.020488
2026-02-24,0.004701,1,0.014389,1,0.014389,0.123392,0.034877
2026-02-25,0.003062,1,-0.012138,0,-0.012138,0.111254,0.022739
2026-02-26,0.003119,1,-0.003206,0,-0.003206,0.108048,0.019533
2026-02-27,0.002946,1,0.001316,1,0.001316,0.109365,0.020850
2026-03-02,0.000208,1,-0.010763,0,-0.010763,0.098602,0.010087
2026-03-03,0.000472,1,0.015128,1,0.015128,0.113730,0.025215
2026-03-04,-0.001334,-1,-0.003017,1,0.003017,0.116747,0.022197
2026-03-05,-0.003499,-1,-0.015158,1,0.015158,0.131905,0.007040
2026-03-06,-0.001710,-1,0.013267,0,-0.013267,0.118637,0.020307
2026-03-09,-0.001400,-1,0.000016,0,-0.000016,0.118621,0.020324
2026-03-10,0.003773,1,-0.000132,0,-0.000132,0.118489,0.020192
2026-03-11,0.000638,1,-0.017312,0,-0.017312,0.101177,0.002880
2026-03-12,0.000832,1,-0.005945,0,-0.005945,0.095232,-0.003065
2026-03-13,0.002490,1,0.011155,1,0.011155,0.106387,0.008090
2026-03-16,0.002333,1,0.004868,1,0.004868,0.111256,0.012958
2026-03-17,0.001597,1,-0.014038,0,-0.014038,0.097218,-0.001080
2026-03-18,-0.000019,-1,-0.003165,1,0.003165,0.100383,-0.004245
2026-03-19,-0.000114,-1,-0.018655,1,0.018655,0.119038,-0.022900
2026-03-20,0.001485,1,0.011414,1,0.011414,0.130451,-0.011486
2026-03-23,0.000572,1,-0.006860,0,-0.006860,0.123591,-0.018346
2026-03-24,0.002516,1,0.006554,1,0.006554,0.130145,-0.011792
2026-03-25,0.004450,1,-0.024157,0,-0.024157,0.105988,-0.035949
2026-03-26,0.005859,1,-0.019730,0,-0.019730,0.086258,-0.055680
2026-03-27,0.008790,1,-0.007673,0,-0.007673,0.078585,-0.063352
2026-03-30,0.013254,1,0.033293,1,0.033293,0.111879,-0.030059
2026-03-31,0.015334,1,0.012277,1,0.012277,0.124156,-0.017781
2026-04-01,0.005690,1,0.001146,1,0.001146,0.125302,-0.016635
2026-04-02,0.006028,1,0.005999,1,0.005999,0.131301,-0.010636
2026-04-06,0.003216,1,0.000153,1,0.000153,0.131454,-0.010483
2026-04-07,-0.000540,-1,0.029299,0,-0.029299,0.102156,0.018816
2026-04-08,0.003185,1,0.006742,1,0.006742,0.108897,0.025558
2026-04-09,0.006153,1,0.001441,1,0.001441,0.110339,0.026999
2026-04-10,0.005509,1,0.010289,1,0.010289,0.120628,0.037288
2026-04-13,0.003228,1,0.017994,1,0.017994,0.138622,0.055282
2026-04-14,0.002950,1,0.013902,1,0.013902,0.152525,0.069185
2026-04-15,-0.000133,-1,0.004805,0,-0.004805,0.147720,0.073989
2026-04-16,0.001837,1,0.012999,1,0.012999,0.160719,0.086989
2026-04-17,0.000402,1,-0.003180,0,-0.003180,0.157539,0.083809
2026-04-20,0.001495,1,-0.003811,0,-0.003811,0.153729,0.079998
2026-04-21,0.002784,1,0.016592,1,0.016592,0.170321,0.096590
2026-04-22,0.002730,1,-0.005649,0,-0.005649,0.164672,0.090942
